building_id,metric,model,MAE,CV(RMSE),delta_cvrmse_vs_seasonal_naive_pct
Rat_education_Renee,power_active_kw,seasonal_naive_168h,3.3593,24.0,0.0
Rat_education_Renee,power_active_kw,ridge_regression,2.597,19.66,-18.09
Rat_education_Robyn,power_active_kw,seasonal_naive_168h,25.2835,28.44,0.0
Rat_education_Robyn,power_active_kw,ridge_regression,19.2101,18.03,-36.63
Rat_education_Rogelio,power_active_kw,seasonal_naive_168h,19.9944,23.74,0.0
Rat_education_Rogelio,power_active_kw,ridge_regression,13.0109,14.66,-38.28
Rat_education_Rosalyn,power_active_kw,seasonal_naive_168h,11.8632,25.39,0.0
Rat_education_Rosalyn,power_active_kw,ridge_regression,8.2944,17.33,-31.77
Rat_education_Royal,power_active_kw,seasonal_naive_168h,5.1017,14.07,0.0
Rat_education_Royal,power_active_kw,ridge_regression,4.8985,11.69,-16.92
Rat_education_Salvatore,power_active_kw,seasonal_naive_168h,9.2003,16.25,0.0
Rat_education_Salvatore,power_active_kw,ridge_regression,6.9638,11.83,-27.16
Rat_education_Shellie,power_active_kw,seasonal_naive_168h,8.2637,21.54,0.0
Rat_education_Shellie,power_active_kw,ridge_regression,6.7718,15.68,-27.21
Rat_education_Sherwood,power_active_kw,seasonal_naive_168h,12.6271,21.34,0.0
Rat_education_Sherwood,power_active_kw,ridge_regression,11.8682,17.92,-16.01
Rat_education_Sina,power_active_kw,seasonal_naive_168h,30.9925,18.1,0.0
Rat_education_Sina,power_active_kw,ridge_regression,16.8285,9.85,-45.59
Rat_education_Stuart,power_active_kw,seasonal_naive_168h,12.6376,36.64,0.0
Rat_education_Stuart,power_active_kw,ridge_regression,6.3475,17.49,-52.27
Rat_education_Tania,power_active_kw,seasonal_naive_168h,48.5502,32.86,0.0
Rat_education_Tania,power_active_kw,ridge_regression,37.6293,24.62,-25.08
Rat_education_Terese,power_active_kw,seasonal_naive_168h,12.4342,17.93,0.0
Rat_education_Terese,power_active_kw,ridge_regression,11.5887,14.68,-18.14
Rat_education_Theo,power_active_kw,seasonal_naive_168h,46.5397,22.95,0.0
Rat_education_Theo,power_active_kw,ridge_regression,76.6309,30.29,31.97
Rat_education_Tim,power_active_kw,seasonal_naive_168h,6.2751,20.1,0.0
Rat_education_Tim,power_active_kw,ridge_regression,5.2127,15.12,-24.78
Rat_education_Ulrike,power_active_kw,seasonal_naive_168h,17.4098,21.16,0.0
Rat_education_Ulrike,power_active_kw,ridge_regression,12.3807,15.05,-28.87
Rat_education_Verna,power_active_kw,seasonal_naive_168h,10.7815,20.95,0.0
Rat_education_Verna,power_active_kw,ridge_regression,9.1933,17.13,-18.24
Rat_education_Vicky,power_active_kw,seasonal_naive_168h,28.8767,22.8,0.0
Rat_education_Vicky,power_active_kw,ridge_regression,28.5398,20.93,-8.22
Rat_education_Willie,power_active_kw,seasonal_naive_168h,26.6831,28.04,0.0
Rat_education_Willie,power_active_kw,ridge_regression,29.452,23.41,-16.52
Rat_education_Wilmer,power_active_kw,seasonal_naive_168h,21.8969,31.04,0.0
Rat_education_Wilmer,power_active_kw,ridge_regression,13.3015,17.94,-42.19
Rat_education_Winnie,power_active_kw,seasonal_naive_168h,17.7851,31.42,0.0
Rat_education_Winnie,power_active_kw,ridge_regression,12.6748,22.07,-29.78
Rat_education_Yu,power_active_kw,seasonal_naive_168h,15.0495,21.92,0.0
Rat_education_Yu,power_active_kw,ridge_regression,10.1652,15.21,-30.61
Rat_education_Zina,power_active_kw,seasonal_naive_168h,5.8058,24.92,0.0
Rat_education_Zina,power_active_kw,ridge_regression,7.6335,24.26,-2.66
Rat_education_Zoe,power_active_kw,seasonal_naive_168h,18.2286,23.92,0.0
Rat_education_Zoe,power_active_kw,ridge_regression,12.8522,16.96,-29.07
Rat_office_Adele,power_active_kw,seasonal_naive_168h,110.1042,26.17,0.0
Rat_office_Adele,power_active_kw,ridge_regression,70.3909,20.6,-21.25
Rat_office_Annis,power_active_kw,seasonal_naive_168h,2.3407,11.98,0.0
Rat_office_Annis,power_active_kw,ridge_regression,2.9061,14.34,19.74
Rat_office_Arron,power_active_kw,seasonal_naive_168h,5.3717,15.53,0.0
Rat_office_Arron,power_active_kw,ridge_regression,5.3232,14.01,-9.82
Rat_office_Avis,power_active_kw,seasonal_naive_168h,264.8666,52.26,0.0
Rat_office_Avis,power_active_kw,ridge_regression,138.2471,26.42,-49.45
Rat_office_Chris,power_active_kw,seasonal_naive_168h,71.1273,12.83,0.0
Rat_office_Chris,power_active_kw,ridge_regression,49.205,8.5,-33.77
Rat_office_Colby,power_active_kw,seasonal_naive_168h,262.8097,22.47,0.0
Rat_office_Colby,power_active_kw,ridge_regression,194.2716,18.25,-18.78
Rat_office_Craig,power_active_kw,seasonal_naive_168h,11.3337,8.37,0.0
Rat_office_Craig,power_active_kw,ridge_regression,10.3375,6.85,-18.22
Rat_office_Jacinta,power_active_kw,seasonal_naive_168h,21.9736,17.78,0.0
Rat_office_Jacinta,power_active_kw,ridge_regression,14.2659,10.06,-43.43
Rat_office_Jamal,power_active_kw,seasonal_naive_168h,78.1067,29.16,0.0
Rat_office_Jamal,power_active_kw,ridge_regression,198.4792,44.73,53.38
Rat_office_Jeannie,power_active_kw,seasonal_naive_168h,6.4746,29.22,0.0
Rat_office_Jeannie,power_active_kw,ridge_regression,6.7511,27.02,-7.5
Rat_office_Jessica,power_active_kw,seasonal_naive_168h,71.5993,15.89,0.0
Rat_office_Jessica,power_active_kw,ridge_regression,57.6323,12.26,-22.85
Rat_office_Jill,power_active_kw,seasonal_naive_168h,223.7212,91.38,0.0
Rat_office_Jill,power_active_kw,ridge_regression,251.3045,85.21,-6.75
Rat_office_Kasey,power_active_kw,seasonal_naive_168h,18.4899,31.41,0.0
Rat_office_Kasey,power_active_kw,ridge_regression,16.4649,27.14,-13.58
Rat_office_Lora,power_active_kw,seasonal_naive_168h,81.0061,34.17,0.0
Rat_office_Lora,power_active_kw,ridge_regression,79.8583,29.49,-13.72
Rat_office_Loyd,power_active_kw,seasonal_naive_168h,7.6438,22.81,0.0
Rat_office_Loyd,power_active_kw,ridge_regression,6.232,18.12,-20.58
Rat_office_Mei,power_active_kw,seasonal_naive_168h,2.3947,21.92,0.0
Rat_office_Mei,power_active_kw,ridge_regression,2.0108,16.65,-24.06
Rat_office_Olivia,power_active_kw,seasonal_naive_168h,8.6825,23.47,0.0
Rat_office_Olivia,power_active_kw,ridge_regression,8.6654,21.56,-8.15
Rat_office_Ramiro,power_active_kw,seasonal_naive_168h,0.9227,4.64,0.0
Rat_office_Ramiro,power_active_kw,ridge_regression,1.108,4.09,-11.73
Rat_office_Randy,power_active_kw,seasonal_naive_168h,8.6027,20.32,0.0
Rat_office_Randy,power_active_kw,ridge_regression,10.2823,18.9,-7.01
Rat_office_Ronald,power_active_kw,seasonal_naive_168h,12.6708,32.41,0.0
Rat_office_Ronald,power_active_kw,ridge_regression,8.9103,23.38,-27.84
Rat_office_Rosemary,power_active_kw,seasonal_naive_168h,2.9166,23.49,0.0
Rat_office_Rosemary,power_active_kw,ridge_regression,2.5979,20.51,-12.67
Rat_office_Sammy,power_active_kw,seasonal_naive_168h,12.8302,30.07,0.0
Rat_office_Sammy,power_active_kw,ridge_regression,7.5154,17.73,-41.04
Rat_office_Tracy,power_active_kw,seasonal_naive_168h,1.892,14.7,0.0
Rat_office_Tracy,power_active_kw,ridge_regression,1.6235,12.68,-13.72
Robin_education_Audrea,power_active_kw,seasonal_naive_168h,37.3709,26.46,0.0
Robin_education_Audrea,power_active_kw,ridge_regression,30.556,18.06,-31.74
Robin_education_Billi,power_active_kw,seasonal_naive_168h,5.0177,20.56,0.0
Robin_education_Billi,power_active_kw,ridge_regression,5.6691,23.71,15.31
Robin_education_Cecilia,power_active_kw,seasonal_naive_168h,8.684,22.51,0.0
Robin_education_Cecilia,power_active_kw,ridge_regression,10.7849,22.26,-1.14
Robin_education_Della,power_active_kw,seasonal_naive_168h,1.8946,44.52,0.0
Robin_education_Della,power_active_kw,ridge_regression,1.572,35.46,-20.34
Robin_education_Derick,power_active_kw,seasonal_naive_168h,41.8941,11.03,0.0
Robin_education_Derick,power_active_kw,ridge_regression,33.0841,8.62,-21.87
Robin_education_Derrick,power_active_kw,seasonal_naive_168h,24.4933,10.15,0.0
Robin_education_Derrick,power_active_kw,ridge_regression,25.0961,9.2,-9.34
Robin_education_Jasper,power_active_kw,seasonal_naive_168h,10.9235,9.54,0.0
Robin_education_Jasper,power_active_kw,ridge_regression,8.5889,6.76,-29.21
Robin_education_Julius,power_active_kw,seasonal_naive_168h,31.8856,12.08,0.0
Robin_education_Julius,power_active_kw,ridge_regression,33.7715,11.8,-2.33
Robin_education_Karyl,power_active_kw,seasonal_naive_168h,11.0571,16.63,0.0
Robin_education_Karyl,power_active_kw,ridge_regression,11.3766,15.17,-8.79
Robin_education_Kiera,power_active_kw,seasonal_naive_168h,10.58,20.39,0.0
Robin_education_Kiera,power_active_kw,ridge_regression,11.456,19.08,-6.4
Robin_education_Kristopher,power_active_kw,seasonal_naive_168h,12.9569,13.98,0.0
Robin_education_Kristopher,power_active_kw,ridge_regression,10.4864,11.02,-21.17
Robin_education_Lashandra,power_active_kw,seasonal_naive_168h,14.9496,19.96,0.0
Robin_education_Lashandra,power_active_kw,ridge_regression,10.5853,14.55,-27.11
Robin_education_Leslie,power_active_kw,seasonal_naive_168h,58.5318,10.9,0.0
Robin_education_Leslie,power_active_kw,ridge_regression,52.4609,9.02,-17.29
Robin_education_Lizbeth,power_active_kw,seasonal_naive_168h,8.5507,11.33,0.0
Robin_education_Lizbeth,power_active_kw,ridge_regression,8.6679,10.04,-11.42
Robin_education_Madeline,power_active_kw,seasonal_naive_168h,15.4713,7.47,0.0
Robin_education_Madeline,power_active_kw,ridge_regression,14.8844,6.76,-9.56
Robin_education_Margarito,power_active_kw,seasonal_naive_168h,29.7311,8.99,0.0
Robin_education_Margarito,power_active_kw,ridge_regression,24.7106,7.05,-21.59
Robin_education_Megan,power_active_kw,seasonal_naive_168h,20.9543,10.61,0.0
Robin_education_Megan,power_active_kw,ridge_regression,17.0293,8.91,-16.03
Robin_education_Mercedes,power_active_kw,seasonal_naive_168h,35.177,20.39,0.0
Robin_education_Mercedes,power_active_kw,ridge_regression,25.199,13.65,-33.04
Robin_education_So,power_active_kw,seasonal_naive_168h,22.4043,7.47,0.0
Robin_education_So,power_active_kw,ridge_regression,22.6517,7.24,-3.04
Robin_education_Takako,power_active_kw,seasonal_naive_168h,4.9048,19.6,0.0
Robin_education_Takako,power_active_kw,ridge_regression,10.9927,34.82,77.69
Robin_education_Terrance,power_active_kw,seasonal_naive_168h,15.5071,8.59,0.0
Robin_education_Terrance,power_active_kw,ridge_regression,15.2416,7.84,-8.82
Robin_education_Zenia,power_active_kw,seasonal_naive_168h,9.4307,7.17,0.0
Robin_education_Zenia,power_active_kw,ridge_regression,10.7385,7.33,2.26
Robin_office_Addie,power_active_kw,seasonal_naive_168h,3.2537,23.03,0.0
Robin_office_Addie,power_active_kw,ridge_regression,2.9028,21.75,-5.57
Robin_office_Adolph,power_active_kw,seasonal_naive_168h,3.1771,18.46,0.0
Robin_office_Adolph,power_active_kw,ridge_regression,2.9349,16.39,-11.21
Robin_office_Antonina,power_active_kw,seasonal_naive_168h,19.2033,8.22,0.0
Robin_office_Antonina,power_active_kw,ridge_regression,19.8614,8.04,-2.19
Robin_office_Dina,power_active_kw,seasonal_naive_168h,3.7754,17.85,0.0
Robin_office_Dina,power_active_kw,ridge_regression,3.6675,16.56,-7.23
Robin_office_Donald,power_active_kw,seasonal_naive_168h,20.6117,17.04,0.0
Robin_office_Donald,power_active_kw,ridge_regression,17.6417,13.38,-21.46
Robin_office_Gayle,power_active_kw,seasonal_naive_168h,8.5583,22.94,0.0
Robin_office_Gayle,power_active_kw,ridge_regression,8.7209,20.84,-9.15
Robin_office_Lindsay,power_active_kw,seasonal_naive_168h,6.1701,14.18,0.0
Robin_office_Lindsay,power_active_kw,ridge_regression,5.2009,12.21,-13.88
Robin_office_Maryann,power_active_kw,seasonal_naive_168h,15.365,10.32,0.0
Robin_office_Maryann,power_active_kw,ridge_regression,16.4418,10.28,-0.38
Robin_office_Sammie,power_active_kw,seasonal_naive_168h,9.3212,15.86,0.0
Robin_office_Sammie,power_active_kw,ridge_regression,7.4878,12.63,-20.4
Robin_office_Saul,power_active_kw,seasonal_naive_168h,7.5088,26.03,0.0
Robin_office_Saul,power_active_kw,ridge_regression,4.4377,15.27,-41.35
Robin_office_Serena,power_active_kw,seasonal_naive_168h,7.1304,20.31,0.0
Robin_office_Serena,power_active_kw,ridge_regression,8.3072,18.63,-8.3
Robin_office_Shirlene,power_active_kw,seasonal_naive_168h,4.9261,22.62,0.0
Robin_office_Shirlene,power_active_kw,ridge_regression,4.5044,19.97,-11.7
Robin_office_Soledad,power_active_kw,seasonal_naive_168h,3.2238,29.89,0.0
Robin_office_Soledad,power_active_kw,ridge_regression,2.717,23.89,-20.06
Robin_office_Victor,power_active_kw,seasonal_naive_168h,6.7874,18.74,0.0
Robin_office_Victor,power_active_kw,ridge_regression,7.1123,18.65,-0.48
Robin_office_Wai,power_active_kw,seasonal_naive_168h,2.3377,8.87,0.0
Robin_office_Wai,power_active_kw,ridge_regression,15.749,14.24,60.54
Robin_office_Zelma,power_active_kw,seasonal_naive_168h,8.3297,15.52,0.0
Robin_office_Zelma,power_active_kw,ridge_regression,8.1346,14.49,-6.64
Wolf_education_Anisa,power_active_kw,seasonal_naive_168h,111.824,69.99,0.0
Wolf_education_Anisa,power_active_kw,ridge_regression,87.0502,49.03,-29.95
Wolf_education_Arnulfo,power_active_kw,seasonal_naive_168h,11.8251,48.53,0.0
Wolf_education_Arnulfo,power_active_kw,ridge_regression,9.1021,34.23,-29.47
Wolf_education_Bobby,power_active_kw,seasonal_naive_168h,34.512,48.12,0.0
Wolf_education_Bobby,power_active_kw,ridge_regression,26.414,35.03,-27.19
Wolf_education_Cheryl,power_active_kw,seasonal_naive_168h,35.8411,46.35,0.0
Wolf_education_Cheryl,power_active_kw,ridge_regression,28.872,33.27,-28.23
Wolf_education_Clarissa,power_active_kw,seasonal_naive_168h,9.7515,28.21,0.0
Wolf_education_Clarissa,power_active_kw,ridge_regression,7.8027,21.14,-25.05
Wolf_education_Cody,power_active_kw,seasonal_naive_168h,20.5173,121.57,0.0
Wolf_education_Cody,power_active_kw,ridge_regression,15.5265,87.98,-27.63
Wolf_education_Dolores,power_active_kw,seasonal_naive_168h,11.4435,51.32,0.0
Wolf_education_Dolores,power_active_kw,ridge_regression,9.2565,36.48,-28.91
Wolf_education_Dorris,power_active_kw,seasonal_naive_168h,41.4302,17.67,0.0
Wolf_education_Dorris,power_active_kw,ridge_regression,35.7708,14.66,-17.02
Wolf_education_Eulalia,power_active_kw,seasonal_naive_168h,20.7311,51.35,0.0
Wolf_education_Eulalia,power_active_kw,ridge_regression,19.1002,39.48,-23.13
Wolf_education_Joaquin,power_active_kw,seasonal_naive_168h,7.1337,13.85,0.0
Wolf_education_Joaquin,power_active_kw,ridge_regression,5.3029,9.79,-29.32
Wolf_education_Josefa,power_active_kw,seasonal_naive_168h,2.8588,60.18,0.0
Wolf_education_Josefa,power_active_kw,ridge_regression,2.366,43.17,-28.26
Wolf_education_Katie,power_active_kw,seasonal_naive_168h,5.7932,38.46,0.0
Wolf_education_Katie,power_active_kw,ridge_regression,4.9638,29.3,-23.82
Wolf_education_Laurinda,power_active_kw,seasonal_naive_168h,44.8666,41.05,0.0
Wolf_education_Laurinda,power_active_kw,ridge_regression,45.2623,33.97,-17.25
Wolf_education_Loren,power_active_kw,seasonal_naive_168h,43.04,31.37,0.0
Wolf_education_Loren,power_active_kw,ridge_regression,35.1894,22.87,-27.09
Wolf_education_Miguel,power_active_kw,seasonal_naive_168h,11.1179,53.23,0.0
Wolf_education_Miguel,power_active_kw,ridge_regression,9.3635,39.95,-24.94
Wolf_education_Roderick,power_active_kw,seasonal_naive_168h,1.7652,56.27,0.0
Wolf_education_Roderick,power_active_kw,ridge_regression,1.5092,42.93,-23.71
Wolf_education_Tammie,power_active_kw,seasonal_naive_168h,11.7886,23.01,0.0
Wolf_education_Tammie,power_active_kw,ridge_regression,11.0654,19.65,-14.61
Wolf_education_Tori,power_active_kw,seasonal_naive_168h,63.1976,28.66,0.0
Wolf_education_Tori,power_active_kw,ridge_regression,59.7337,23.76,-17.12
Wolf_education_Ursula,power_active_kw,seasonal_naive_168h,30.1347,38.3,0.0
Wolf_education_Ursula,power_active_kw,ridge_regression,27.8551,31.65,-17.38
Wolf_education_Vivian,power_active_kw,seasonal_naive_168h,23.1331,49.09,0.0
Wolf_education_Vivian,power_active_kw,ridge_regression,17.5887,33.69,-31.38
Wolf_office_Bobbie,power_active_kw,seasonal_naive_168h,6.0979,38.95,0.0
Wolf_office_Bobbie,power_active_kw,ridge_regression,5.0813,28.82,-26.01
Wolf_office_Cary,power_active_kw,seasonal_naive_168h,32.8522,23.1,0.0
Wolf_office_Cary,power_active_kw,ridge_regression,28.4077,17.55,-24.01
Wolf_office_Darleen,power_active_kw,seasonal_naive_168h,8.8794,38.09,0.0
Wolf_office_Darleen,power_active_kw,ridge_regression,8.0279,29.38,-22.86
Wolf_office_Elisabeth,power_active_kw,seasonal_naive_168h,9.2242,9.35,0.0
Wolf_office_Elisabeth,power_active_kw,ridge_regression,6.136,6.43,-31.26
Wolf_office_Emanuel,power_active_kw,seasonal_naive_168h,4.7613,49.41,0.0
Wolf_office_Emanuel,power_active_kw,ridge_regression,3.8126,35.47,-28.21
Wolf_office_Haydee,power_active_kw,seasonal_naive_168h,4.4635,74.95,0.0
Wolf_office_Haydee,power_active_kw,ridge_regression,3.1653,51.76,-30.94
Wolf_office_Joana,power_active_kw,seasonal_naive_168h,3.2335,34.43,0.0
Wolf_office_Joana,power_active_kw,ridge_regression,2.4071,23.35,-32.18
Wolf_office_Nadia,power_active_kw,seasonal_naive_168h,12.0292,26.58,0.0
Wolf_office_Nadia,power_active_kw,ridge_regression,9.1559,18.71,-29.59
Wolf_office_Rochelle,power_active_kw,seasonal_naive_168h,5.502,52.43,0.0
Wolf_office_Rochelle,power_active_kw,ridge_regression,4.7855,43.39,-17.23
Bobcat_education_Alissa,cooling_kw,seasonal_naive_168h,4.6467,299.3,0.0
Bobcat_education_Alissa,cooling_kw,ridge_regression,4.9659,217.14,-27.45
Bobcat_education_Angela,cooling_kw,seasonal_naive_168h,45.5613,83.21,0.0
Bobcat_education_Angela,cooling_kw,ridge_regression,31.906,60.51,-27.28
Bobcat_education_Miki,cooling_kw,seasonal_naive_168h,76.5887,223.96,0.0
Bobcat_education_Miki,cooling_kw,ridge_regression,48.5172,158.1,-29.41
Bobcat_education_Rosalva,cooling_kw,seasonal_naive_168h,29.2579,85.4,0.0
Bobcat_education_Rosalva,cooling_kw,ridge_regression,27.5194,67.7,-20.73
Bull_education_Annette,cooling_kw,seasonal_naive_168h,182.2412,126.42,0.0
Bull_education_Annette,cooling_kw,ridge_regression,66.5988,62.63,-50.46
Bull_education_Antonia,cooling_kw,seasonal_naive_168h,271.4177,78.67,0.0
Bull_education_Antonia,cooling_kw,ridge_regression,111.1211,50.18,-36.22
Bull_education_Arthur,cooling_kw,seasonal_naive_168h,145.0997,79.89,0.0
Bull_education_Arthur,cooling_kw,ridge_regression,62.4044,42.55,-46.74
Bull_education_Barry,cooling_kw,seasonal_naive_168h,644.21,257.47,0.0
Bull_education_Barry,cooling_kw,ridge_regression,252.7736,175.84,-31.7
Bull_education_Bernice,cooling_kw,seasonal_naive_168h,353.5999,250.95,0.0
Bull_education_Bernice,cooling_kw,ridge_regression,121.3511,140.42,-44.05
Bull_education_Brain,cooling_kw,seasonal_naive_168h,303.5617,128.53,0.0
Bull_education_Brain,cooling_kw,ridge_regression,123.6593,75.54,-41.23
Bull_education_Brenda,cooling_kw,seasonal_naive_168h,195.1779,162.64,0.0
Bull_education_Brenda,cooling_kw,ridge_regression,73.5359,108.9,-33.04
Bull_education_Bryon,cooling_kw,seasonal_naive_168h,32.3558,203.74,0.0
Bull_education_Bryon,cooling_kw,ridge_regression,12.27,119.99,-41.11
Bull_education_Carl,cooling_kw,seasonal_naive_168h,452.2859,176.38,0.0
Bull_education_Carl,cooling_kw,ridge_regression,211.5196,122.14,-30.75
Bull_education_Clarita,cooling_kw,seasonal_naive_168h,305.4631,178.12,0.0
Bull_education_Clarita,cooling_kw,ridge_regression,118.2023,125.91,-29.31
Bull_education_Dan,cooling_kw,seasonal_naive_168h,184.3328,86.31,0.0
Bull_education_Dan,cooling_kw,ridge_regression,65.6785,43.68,-49.39
Bull_education_Dania,cooling_kw,seasonal_naive_168h,56.1888,125.56,0.0
Bull_education_Dania,cooling_kw,ridge_regression,19.4956,60.55,-51.78
Bull_education_Delia,cooling_kw,seasonal_naive_168h,2008.8007,244.5,0.0
Bull_education_Delia,cooling_kw,ridge_regression,742.107,157.9,-35.42
Bull_education_Dora,cooling_kw,seasonal_naive_168h,142.6456,180.36,0.0
Bull_education_Dora,cooling_kw,ridge_regression,62.0327,122.03,-32.34
Bull_education_Dottie,cooling_kw,seasonal_naive_168h,1219.29,241.76,0.0
Bull_education_Dottie,cooling_kw,ridge_regression,1358.6288,210.47,-12.94
Bull_education_Elva,cooling_kw,seasonal_naive_168h,50.6087,60.95,0.0
Bull_education_Elva,cooling_kw,ridge_regression,20.5036,27.2,-55.38
Bull_education_Fabiola,cooling_kw,seasonal_naive_168h,163.4686,197.63,0.0
Bull_education_Fabiola,cooling_kw,ridge_regression,74.4345,128.94,-34.76
Bull_education_Geneva,cooling_kw,seasonal_naive_168h,50.1439,189.72,0.0
Bull_education_Geneva,cooling_kw,ridge_regression,20.4334,112.13,-40.9
Bull_education_Genie,cooling_kw,seasonal_naive_168h,185.2202,164.55,0.0
Bull_education_Genie,cooling_kw,ridge_regression,64.684,100.08,-39.18
Bull_education_Gregory,cooling_kw,seasonal_naive_168h,50.0655,51.01,0.0
Bull_education_Gregory,cooling_kw,ridge_regression,21.3641,25.36,-50.29
Bull_education_Hayley,cooling_kw,seasonal_naive_168h,200.1234,250.48,0.0
Bull_education_Hayley,cooling_kw,ridge_regression,66.3473,160.5,-35.92
Bull_education_Jae,cooling_kw,seasonal_naive_168h,459.116,260.65,0.0
Bull_education_Jae,cooling_kw,ridge_regression,167.1402,172.51,-33.81
Bull_education_Joseph,cooling_kw,seasonal_naive_168h,144.8976,78.42,0.0
Bull_education_Joseph,cooling_kw,ridge_regression,58.2933,45.7,-41.73
Bull_education_Juan,cooling_kw,seasonal_naive_168h,326.7823,122.42,0.0
Bull_education_Juan,cooling_kw,ridge_regression,127.7499,68.49,-44.05
Bull_education_Kendra,cooling_kw,seasonal_naive_168h,449.9094,101.94,0.0
Bull_education_Kendra,cooling_kw,ridge_regression,189.3931,62.0,-39.18
Bull_education_Krista,cooling_kw,seasonal_naive_168h,234.0123,128.21,0.0
Bull_education_Krista,cooling_kw,ridge_regression,103.5231,86.81,-32.29
Bull_education_Kristal,cooling_kw,seasonal_naive_168h,510.5085,150.42,0.0
Bull_education_Kristal,cooling_kw,ridge_regression,182.5404,65.17,-56.67
Bull_education_Lenny,cooling_kw,seasonal_naive_168h,38.1916,112.91,0.0
Bull_education_Lenny,cooling_kw,ridge_regression,17.3729,63.44,-43.81
Bull_education_Linnie,cooling_kw,seasonal_naive_168h,250.2464,126.51,0.0
Bull_education_Linnie,cooling_kw,ridge_regression,116.7612,76.29,-39.69
Bull_education_Luke,cooling_kw,seasonal_naive_168h,269.079,73.19,0.0
Bull_education_Luke,cooling_kw,ridge_regression,104.9715,36.01,-50.79
Bull_education_Lydia,cooling_kw,seasonal_naive_168h,83.5274,63.35,0.0
Bull_education_Lydia,cooling_kw,ridge_regression,39.6619,39.48,-37.68
Bull_education_Lyn,cooling_kw,seasonal_naive_168h,19.3535,165.89,0.0
Bull_education_Lyn,cooling_kw,ridge_regression,11.0006,95.6,-42.37
Bull_education_Magaret,cooling_kw,seasonal_naive_168h,118.6179,230.56,0.0
Bull_education_Magaret,cooling_kw,ridge_regression,46.0713,142.68,-38.12
Bull_education_Mario,cooling_kw,seasonal_naive_168h,110.7957,228.59,0.0
Bull_education_Mario,cooling_kw,ridge_regression,47.5874,146.11,-36.08
Bull_education_Matilda,cooling_kw,seasonal_naive_168h,154.4729,123.84,0.0
Bull_education_Matilda,cooling_kw,ridge_regression,66.5046,70.03,-43.45
Bull_education_Mervin,cooling_kw,seasonal_naive_168h,185.0138,139.86,0.0
Bull_education_Mervin,cooling_kw,ridge_regression,76.2155,74.89,-46.45
Bull_education_Miquel,cooling_kw,seasonal_naive_168h,291.1501,154.32,0.0
Bull_education_Miquel,cooling_kw,ridge_regression,100.6488,87.23,-43.48
Bull_education_Miranda,cooling_kw,seasonal_naive_168h,23.889,78.08,0.0
Bull_education_Miranda,cooling_kw,ridge_regression,10.4905,42.75,-45.25
Bull_education_Myra,cooling_kw,seasonal_naive_168h,72.9219,218.54,0.0
Bull_education_Myra,cooling_kw,ridge_regression,27.3575,132.83,-39.22
Bull_education_Nichole,cooling_kw,seasonal_naive_168h,155.4364,102.39,0.0
Bull_education_Nichole,cooling_kw,ridge_regression,59.9915,54.54,-46.73
Bull_education_Nina,cooling_kw,seasonal_naive_168h,344.08,139.72,0.0
Bull_education_Nina,cooling_kw,ridge_regression,113.0633,66.06,-52.72
Bull_education_Olive,cooling_kw,seasonal_naive_168h,42.9933,128.93,0.0
Bull_education_Olive,cooling_kw,ridge_regression,20.94,82.74,-35.83
Bull_education_Pablo,cooling_kw,seasonal_naive_168h,40.0886,102.18,0.0
Bull_education_Pablo,cooling_kw,ridge_regression,15.8252,60.06,-41.23
Bull_education_Pamela,cooling_kw,seasonal_naive_168h,166.2698,113.11,0.0
Bull_education_Pamela,cooling_kw,ridge_regression,73.2156,69.09,-38.92
Bull_education_Patrina,cooling_kw,seasonal_naive_168h,49.9359,155.43,0.0
Bull_education_Patrina,cooling_kw,ridge_regression,17.9582,81.07,-47.84
Bull_education_Racheal,cooling_kw,seasonal_naive_168h,501.4798,123.52,0.0
Bull_education_Racheal,cooling_kw,ridge_regression,189.0211,65.5,-46.98
Bull_education_Reina,cooling_kw,seasonal_naive_168h,66.9921,46.73,0.0
Bull_education_Reina,cooling_kw,ridge_regression,31.264,25.17,-46.13
Bull_education_Reynaldo,cooling_kw,seasonal_naive_168h,30.1734,67.99,0.0
Bull_education_Reynaldo,cooling_kw,ridge_regression,13.3988,30.94,-54.49
Bull_education_Roland,cooling_kw,seasonal_naive_168h,309.1184,270.43,0.0
Bull_education_Roland,cooling_kw,ridge_regression,101.1841,170.99,-36.77
Bull_education_Roseann,cooling_kw,seasonal_naive_168h,398.1991,226.03,0.0
Bull_education_Roseann,cooling_kw,ridge_regression,141.1066,127.33,-43.66
Bull_education_Sebastian,cooling_kw,seasonal_naive_168h,46.8006,62.23,0.0
Bull_education_Sebastian,cooling_kw,ridge_regression,19.788,28.16,-54.75
Bull_education_Stewart,cooling_kw,seasonal_naive_168h,160.9203,117.34,0.0
Bull_education_Stewart,cooling_kw,ridge_regression,84.0864,73.44,-37.41
Bull_education_Tracey,cooling_kw,seasonal_naive_168h,165.569,194.95,0.0
Bull_education_Tracey,cooling_kw,ridge_regression,85.1364,131.62,-32.48
Bull_education_Venita,cooling_kw,seasonal_naive_168h,34.2038,168.21,0.0
Bull_education_Venita,cooling_kw,ridge_regression,12.2158,100.51,-40.25
Bull_education_Violeta,cooling_kw,seasonal_naive_168h,114.5138,200.78,0.0
Bull_education_Violeta,cooling_kw,ridge_regression,52.4995,134.47,-33.03
Bull_office_Anne,cooling_kw,seasonal_naive_168h,19.1401,37.71,0.0
