building_id,metric,model,MAE,MAPE,n_obs
Bull_education_Linnie,cooling_kw,hour_of_week_profile,309.7614,471.276,1750
Bull_education_Linnie,cooling_kw,seasonal_naive_168h,250.5899,258.5576,1740
Bull_education_Luke,cooling_kw,hour_of_week_profile,345.9576,87.6961,1749
Bull_education_Luke,cooling_kw,seasonal_naive_168h,269.0395,54.1385,1735
Bull_education_Lydia,cooling_kw,hour_of_week_profile,93.8443,55.4336,1749
Bull_education_Lydia,cooling_kw,seasonal_naive_168h,83.1546,40.4712,1735
Bull_education_Lyn,cooling_kw,hour_of_week_profile,29.6163,1573.5073,1750
Bull_education_Lyn,cooling_kw,seasonal_naive_168h,19.2098,827.0594,1741
Bull_education_Magaret,cooling_kw,hour_of_week_profile,156.8465,5635.6948,1750
Bull_education_Magaret,cooling_kw,seasonal_naive_168h,118.666,1774.1008,1741
Bull_education_Mario,cooling_kw,hour_of_week_profile,133.8787,9557.1699,1750
Bull_education_Mario,cooling_kw,seasonal_naive_168h,110.533,3867.8821,1741
Bull_education_Matilda,cooling_kw,hour_of_week_profile,161.5851,176.9283,1748
Bull_education_Matilda,cooling_kw,seasonal_naive_168h,154.4039,112.4444,1737
Bull_education_Mervin,cooling_kw,hour_of_week_profile,245.4249,288.0572,1750
Bull_education_Mervin,cooling_kw,seasonal_naive_168h,184.9209,153.15,1739
Bull_education_Miquel,cooling_kw,hour_of_week_profile,365.2455,2701.9348,1731
Bull_education_Miquel,cooling_kw,seasonal_naive_168h,284.0709,435.3511,1674
Bull_education_Miranda,cooling_kw,hour_of_week_profile,40.7672,141.8603,1749
Bull_education_Miranda,cooling_kw,seasonal_naive_168h,23.8434,60.3272,1735
Bull_education_Myra,cooling_kw,hour_of_week_profile,102.0653,8520.3457,1750
Bull_education_Myra,cooling_kw,seasonal_naive_168h,72.9585,3057.4329,1741
Bull_education_Nichole,cooling_kw,hour_of_week_profile,229.5815,175.7852,1749
Bull_education_Nichole,cooling_kw,seasonal_naive_168h,155.081,91.9535,1738
Bull_education_Nina,cooling_kw,hour_of_week_profile,463.8551,597.6893,1750
Bull_education_Nina,cooling_kw,seasonal_naive_168h,343.8488,262.5672,1739
Bull_education_Olive,cooling_kw,hour_of_week_profile,87.2984,261.398,1750
Bull_education_Olive,cooling_kw,seasonal_naive_168h,42.7521,86.0469,1740
Bull_education_Pablo,cooling_kw,hour_of_week_profile,48.0015,179.9085,1750
Bull_education_Pablo,cooling_kw,seasonal_naive_168h,39.9752,102.602,1739
Bull_education_Pamela,cooling_kw,hour_of_week_profile,215.2283,113.1949,1749
Bull_education_Pamela,cooling_kw,seasonal_naive_168h,165.3412,69.6454,1738
Bull_education_Patrina,cooling_kw,hour_of_week_profile,63.1639,1158.4714,1748
Bull_education_Patrina,cooling_kw,seasonal_naive_168h,49.8236,486.0903,1739
Bull_education_Racheal,cooling_kw,hour_of_week_profile,674.5457,167.2528,1749
Bull_education_Racheal,cooling_kw,seasonal_naive_168h,500.8965,89.7088,1738
Bull_education_Reina,cooling_kw,hour_of_week_profile,95.6061,59.9535,1749
Bull_education_Reina,cooling_kw,seasonal_naive_168h,66.722,33.8349,1734
Bull_education_Reynaldo,cooling_kw,hour_of_week_profile,41.5029,79.3974,1749
Bull_education_Reynaldo,cooling_kw,seasonal_naive_168h,30.0613,46.4686,1734
Bull_education_Roland,cooling_kw,hour_of_week_profile,415.1842,2053.4326,1750
Bull_education_Roland,cooling_kw,seasonal_naive_168h,308.881,823.0957,1742
Bull_education_Roseann,cooling_kw,hour_of_week_profile,572.6818,4048.302,1750
Bull_education_Roseann,cooling_kw,seasonal_naive_168h,398.7723,1530.0204,1741
Bull_education_Sebastian,cooling_kw,hour_of_week_profile,55.4647,89.8379,1749
Bull_education_Sebastian,cooling_kw,seasonal_naive_168h,46.6268,57.6756,1734
Bull_education_Stewart,cooling_kw,hour_of_week_profile,125.6165,11979.3867,1750
Bull_education_Stewart,cooling_kw,seasonal_naive_168h,160.5304,9595.958,1739
Bull_education_Tracey,cooling_kw,hour_of_week_profile,259.178,421.1172,1750
Bull_education_Tracey,cooling_kw,seasonal_naive_168h,164.9907,159.4071,1741
Bull_education_Venita,cooling_kw,hour_of_week_profile,58.0747,594.743,1750
Bull_education_Venita,cooling_kw,seasonal_naive_168h,34.0236,203.0788,1739
Bull_education_Violeta,cooling_kw,hour_of_week_profile,191.7334,334.5157,1750
Bull_education_Violeta,cooling_kw,seasonal_naive_168h,114.0083,142.5465,1740
Bull_office_Anne,cooling_kw,hour_of_week_profile,20.8072,25.3562,1749
Bull_office_Anne,cooling_kw,seasonal_naive_168h,19.1595,21.4183,1733
Bull_office_Chantel,cooling_kw,hour_of_week_profile,147.0323,77.3443,1749
Bull_office_Chantel,cooling_kw,seasonal_naive_168h,113.1453,48.8921,1734
Bull_office_Debbie,cooling_kw,hour_of_week_profile,81.387,167.4496,1750
Bull_office_Debbie,cooling_kw,seasonal_naive_168h,60.2553,88.2878,1739
Bull_office_Efren,cooling_kw,hour_of_week_profile,112.6878,1293.4237,1750
Bull_office_Efren,cooling_kw,seasonal_naive_168h,85.3485,562.1907,1740
Bull_office_Lilla,cooling_kw,hour_of_week_profile,182.9552,45.6578,1749
Bull_office_Lilla,cooling_kw,seasonal_naive_168h,131.4751,28.2026,1734
Bull_office_Mai,cooling_kw,hour_of_week_profile,5.4849,69.9253,1740
Bull_office_Mai,cooling_kw,seasonal_naive_168h,3.2632,34.2158,1727
Bull_office_Myron,cooling_kw,hour_of_week_profile,155.3032,2494.3792,1750
Bull_office_Myron,cooling_kw,seasonal_naive_168h,126.2002,1143.0608,1741
Bull_office_Rob,cooling_kw,hour_of_week_profile,363.3817,129.6559,1750
Bull_office_Rob,cooling_kw,seasonal_naive_168h,272.035,71.2046,1739
Bull_office_Sally,cooling_kw,hour_of_week_profile,98.5975,568.4103,1750
Bull_office_Sally,cooling_kw,seasonal_naive_168h,78.3835,284.6407,1741
Bull_office_Trevor,cooling_kw,hour_of_week_profile,56.2246,148.6565,1749
Bull_office_Trevor,cooling_kw,seasonal_naive_168h,33.7049,67.5633,1734
Bull_office_Yvonne,cooling_kw,hour_of_week_profile,237.3695,16549.8984,1735
Bull_office_Yvonne,cooling_kw,seasonal_naive_168h,217.5737,10103.9834,1692
Cockatoo_education_Brendan,cooling_kw,hour_of_week_profile,2.7262,45.703,1707
Cockatoo_education_Brendan,cooling_kw,seasonal_naive_168h,0.4057,85.6804,1707
Cockatoo_education_Brigitte,cooling_kw,hour_of_week_profile,38.3434,348.2437,1707
Cockatoo_education_Brigitte,cooling_kw,seasonal_naive_168h,9.8565,95.5703,1707
Cockatoo_education_Charity,cooling_kw,hour_of_week_profile,12.4484,373.6025,1702
Cockatoo_education_Charity,cooling_kw,seasonal_naive_168h,3.1942,54.6201,1702
Cockatoo_education_Christi,cooling_kw,hour_of_week_profile,2.8439,1236.4252,1672
Cockatoo_education_Christi,cooling_kw,seasonal_naive_168h,2.1047,471.0654,1639
Cockatoo_education_Clifton,cooling_kw,hour_of_week_profile,19.0477,799.7432,1633
Cockatoo_education_Clifton,cooling_kw,seasonal_naive_168h,3.6053,115.9509,1633
Cockatoo_education_Erik,cooling_kw,hour_of_week_profile,53.2833,3462.6277,1703
Cockatoo_education_Erik,cooling_kw,seasonal_naive_168h,15.8117,452.351,1703
Cockatoo_education_Eunice,cooling_kw,hour_of_week_profile,88.4431,498.8299,1706
Cockatoo_education_Eunice,cooling_kw,seasonal_naive_168h,17.7793,71.6511,1706
Cockatoo_education_Flora,cooling_kw,hour_of_week_profile,3.8183,51.6848,1695
Cockatoo_education_Flora,cooling_kw,seasonal_naive_168h,0.6685,69.1114,1662
Cockatoo_education_Helene,cooling_kw,hour_of_week_profile,99.8195,237.3578,1658
Cockatoo_education_Helene,cooling_kw,seasonal_naive_168h,14.4834,28.2354,1434
Cockatoo_education_Janet,cooling_kw,hour_of_week_profile,251.1391,896.8855,1708
Cockatoo_education_Janet,cooling_kw,seasonal_naive_168h,44.4444,98.6189,1708
Cockatoo_education_Jon,cooling_kw,hour_of_week_profile,56.8071,283.8624,1707
Cockatoo_education_Jon,cooling_kw,seasonal_naive_168h,12.7359,44.8261,1707
Cockatoo_education_June,cooling_kw,hour_of_week_profile,72.2833,1421.516,1707
Cockatoo_education_June,cooling_kw,seasonal_naive_168h,14.1718,144.221,1707
Cockatoo_education_Latrice,cooling_kw,hour_of_week_profile,58.4728,2097.5378,1682
Cockatoo_education_Latrice,cooling_kw,seasonal_naive_168h,8.912,308.1321,1682
Cockatoo_education_Laurence,cooling_kw,hour_of_week_profile,116.1043,223.6859,1707
Cockatoo_education_Laurence,cooling_kw,seasonal_naive_168h,24.358,36.8176,1707
Cockatoo_education_Lionel,cooling_kw,hour_of_week_profile,41.9544,6903.6318,1703
Cockatoo_education_Lionel,cooling_kw,seasonal_naive_168h,7.4214,441.0723,1703
Cockatoo_education_Magdalena,cooling_kw,hour_of_week_profile,16.5996,24.6772,1707
Cockatoo_education_Magdalena,cooling_kw,seasonal_naive_168h,3.2809,33.0633,1707
Cockatoo_education_Mayra,cooling_kw,hour_of_week_profile,36.2092,214.4204,1707
Cockatoo_education_Mayra,cooling_kw,seasonal_naive_168h,6.8618,33.6173,1707
Cockatoo_education_Minh,cooling_kw,hour_of_week_profile,1.656,148.5196,1707
Cockatoo_education_Minh,cooling_kw,seasonal_naive_168h,0.3561,22.4884,1707
Cockatoo_education_Nelda,cooling_kw,hour_of_week_profile,46.5594,27.0233,1707
Cockatoo_education_Nelda,cooling_kw,seasonal_naive_168h,11.9182,6.6524,1707
Cockatoo_education_Orlando,cooling_kw,hour_of_week_profile,24.7933,90.2081,1703
Cockatoo_education_Orlando,cooling_kw,seasonal_naive_168h,4.3506,13.5178,1703
Cockatoo_education_Priscilla,cooling_kw,hour_of_week_profile,18.1535,47.8507,1707
Cockatoo_education_Priscilla,cooling_kw,seasonal_naive_168h,6.5326,15.762,1707
Cockatoo_education_Rita,cooling_kw,hour_of_week_profile,11.5679,694.7858,1702
Cockatoo_education_Rita,cooling_kw,seasonal_naive_168h,2.5531,133.5152,1702
Cockatoo_education_Terrence,cooling_kw,hour_of_week_profile,104.468,281.4318,1707
Cockatoo_education_Terrence,cooling_kw,seasonal_naive_168h,22.6873,45.9214,1707
Cockatoo_office_Alton,cooling_kw,hour_of_week_profile,25.8589,108.9907,1702
Cockatoo_office_Alton,cooling_kw,seasonal_naive_168h,15.4043,51.3947,1697
Cockatoo_office_Delores,cooling_kw,hour_of_week_profile,9.9043,432.2803,1703
Cockatoo_office_Delores,cooling_kw,seasonal_naive_168h,1.7112,48.6691,1703
Cockatoo_office_Elbert,cooling_kw,hour_of_week_profile,13.7869,1367.8993,1525
Cockatoo_office_Elbert,cooling_kw,seasonal_naive_168h,1.424,163.2505,1525
Cockatoo_office_Gail,cooling_kw,hour_of_week_profile,30.3454,134.2882,1703
Cockatoo_office_Gail,cooling_kw,seasonal_naive_168h,10.5685,37.8341,1703
Cockatoo_office_Georgia,cooling_kw,hour_of_week_profile,9.1016,66.666,1707
Cockatoo_office_Georgia,cooling_kw,seasonal_naive_168h,3.1502,21.8026,1707
Cockatoo_office_Giovanni,cooling_kw,hour_of_week_profile,33.2866,338.8313,1696
Cockatoo_office_Giovanni,cooling_kw,seasonal_naive_168h,12.7938,98.6681,1663
Cockatoo_office_Jimmy,cooling_kw,hour_of_week_profile,13.1104,564.5871,1625
Cockatoo_office_Jimmy,cooling_kw,seasonal_naive_168h,1.3304,59.0082,1481
Cockatoo_office_Jodie,cooling_kw,hour_of_week_profile,0.357,151.9644,1707
Cockatoo_office_Jodie,cooling_kw,seasonal_naive_168h,0.0757,29.4816,1707
Cockatoo_office_Kristin,cooling_kw,hour_of_week_profile,41.9898,316.8203,1699
Cockatoo_office_Kristin,cooling_kw,seasonal_naive_168h,7.2841,39.2189,1681
Cockatoo_office_Laila,cooling_kw,hour_of_week_profile,63.7137,267.5085,1707
Cockatoo_office_Laila,cooling_kw,seasonal_naive_168h,26.2046,91.9534,1707
Cockatoo_office_Lorraine,cooling_kw,hour_of_week_profile,15.522,73.9514,1619
Cockatoo_office_Lorraine,cooling_kw,seasonal_naive_168h,12.0797,48.1231,1619
Cockatoo_office_Nola,cooling_kw,hour_of_week_profile,12.0374,126.4743,1707
Cockatoo_office_Nola,cooling_kw,seasonal_naive_168h,2.6997,24.0708,1707
Cockatoo_office_Paige,cooling_kw,hour_of_week_profile,7.8047,217.027,1599
Cockatoo_office_Paige,cooling_kw,seasonal_naive_168h,1.4781,37.9871,1599
Cockatoo_office_Pansy,cooling_kw,hour_of_week_profile,25.5186,750.701,1702
Cockatoo_office_Pansy,cooling_kw,seasonal_naive_168h,4.0998,69.9306,1702
Cockatoo_office_Rodney,cooling_kw,hour_of_week_profile,4.1302,173.1657,1703
Cockatoo_office_Rodney,cooling_kw,seasonal_naive_168h,1.5402,55.0891,1703
Cockatoo_office_Roxanna,cooling_kw,hour_of_week_profile,53.6436,241.961,1707
Cockatoo_office_Roxanna,cooling_kw,seasonal_naive_168h,7.9762,28.6799,1707
Crow_education_Kate,cooling_kw,hour_of_week_profile,43.5191,249.717,1350
Crow_education_Kate,cooling_kw,seasonal_naive_168h,20.5006,1318.3993,1350
Crow_education_Marlin,cooling_kw,hour_of_week_profile,121.2865,97.2182,1172
Crow_education_Marlin,cooling_kw,seasonal_naive_168h,77.0569,157.141,737
Crow_education_Omer,cooling_kw,hour_of_week_profile,83.1963,626.6888,1501
Crow_education_Omer,cooling_kw,seasonal_naive_168h,56.8167,1087.3822,1501
Crow_education_Winston,cooling_kw,hour_of_week_profile,93.3448,50.742,1570
Crow_education_Winston,cooling_kw,seasonal_naive_168h,38.161,99.2697,1570
Eagle_education_Alberto,cooling_kw,hour_of_week_profile,1239.0433,2070.7053,1752
Eagle_education_Alberto,cooling_kw,seasonal_naive_168h,487.4892,1324.7444,1752
Eagle_education_April,cooling_kw,hour_of_week_profile,123.0444,202.1396,1752
Eagle_education_April,cooling_kw,seasonal_naive_168h,81.5809,103.5753,1752
Eagle_education_Brooke,cooling_kw,hour_of_week_profile,758.4528,27.4464,1752
Eagle_education_Brooke,cooling_kw,seasonal_naive_168h,1136.4703,35.0745,1752
Eagle_education_Cassie,cooling_kw,hour_of_week_profile,234.4588,1585.7084,1752
Eagle_education_Cassie,cooling_kw,seasonal_naive_168h,72.0634,920.4164,1752
Eagle_education_Eileen,cooling_kw,hour_of_week_profile,232.3577,2326.5552,1752
Eagle_education_Eileen,cooling_kw,seasonal_naive_168h,66.0289,504.2603,1752
Eagle_education_Jewell,cooling_kw,hour_of_week_profile,1181.553,356.1519,1752
Eagle_education_Jewell,cooling_kw,seasonal_naive_168h,258.8635,114.4479,1752
Eagle_education_Lino,cooling_kw,hour_of_week_profile,649.8984,362.3571,1186
Eagle_education_Lino,cooling_kw,seasonal_naive_168h,640.5296,197.0816,933
Eagle_education_Luther,cooling_kw,hour_of_week_profile,817.525,44.8654,1752
Eagle_education_Luther,cooling_kw,seasonal_naive_168h,392.8423,19.7261,1752
Eagle_education_Norah,cooling_kw,hour_of_week_profile,1731.2222,803.502,1752
Eagle_education_Norah,cooling_kw,seasonal_naive_168h,431.0084,134.6732,1752
Eagle_education_Paul,cooling_kw,hour_of_week_profile,203.4228,410.5222,1752
Eagle_education_Paul,cooling_kw,seasonal_naive_168h,34.6097,135.0438,1752
Eagle_education_Peter,cooling_kw,hour_of_week_profile,7837.2422,1379.5177,1752
Eagle_education_Peter,cooling_kw,seasonal_naive_168h,1500.7808,177.9746,1752
Eagle_education_Petra,cooling_kw,hour_of_week_profile,251.6163,91.7027,1752
Eagle_education_Petra,cooling_kw,seasonal_naive_168h,63.5312,81.0461,1752
Eagle_education_Raul,cooling_kw,hour_of_week_profile,2930.1399,467.1189,1752
Eagle_education_Raul,cooling_kw,seasonal_naive_168h,720.5443,80.9892,1752
Eagle_education_Roman,cooling_kw,hour_of_week_profile,3030.2639,555.1414,1752
Eagle_education_Roman,cooling_kw,seasonal_naive_168h,804.5461,102.2089,1752
Eagle_education_Samantha,cooling_kw,hour_of_week_profile,265.8155,30.0777,1752
Eagle_education_Samantha,cooling_kw,seasonal_naive_168h,163.6617,17.2442,1752
Eagle_education_Shana,cooling_kw,hour_of_week_profile,250.5067,72.0666,1752
Eagle_education_Shana,cooling_kw,seasonal_naive_168h,196.4619,45.8655,1752
Eagle_education_Shanna,cooling_kw,hour_of_week_profile,568.7963,89.6596,1752
Eagle_education_Shanna,cooling_kw,seasonal_naive_168h,322.0624,43.5051,1752
Eagle_education_Shante,cooling_kw,hour_of_week_profile,2509.5876,131.3293,1752
Eagle_education_Shante,cooling_kw,seasonal_naive_168h,704.2098,31.0352,1752
Eagle_education_Sheena,cooling_kw,hour_of_week_profile,217.0682,410.5222,1752
Eagle_education_Sheena,cooling_kw,seasonal_naive_168h,36.9313,135.0438,1752
Eagle_education_Sherrill,cooling_kw,hour_of_week_profile,2250.8613,98.703,1752
Eagle_education_Sherrill,cooling_kw,seasonal_naive_168h,1010.6772,37.8158,1752
Eagle_education_Teresa,cooling_kw,hour_of_week_profile,331.2903,2958.6001,1752
Eagle_education_Teresa,cooling_kw,seasonal_naive_168h,103.6197,391.1609,1752
Eagle_education_Wesley,cooling_kw,hour_of_week_profile,301.5516,195.1042,1752
Eagle_education_Wesley,cooling_kw,seasonal_naive_168h,149.6528,57.6434,1752
Eagle_education_Will,cooling_kw,hour_of_week_profile,410.4723,389.4447,1752
Eagle_education_Will,cooling_kw,seasonal_naive_168h,106.1896,82.9944,1752
Eagle_office_Chantelle,cooling_kw,hour_of_week_profile,53.3282,38.7393,1752
Eagle_office_Chantelle,cooling_kw,seasonal_naive_168h,28.5468,22.5647,1752
Eagle_office_Chauncey,cooling_kw,hour_of_week_profile,2314.0129,198.7602,1613
Eagle_office_Chauncey,cooling_kw,seasonal_naive_168h,831.0054,54.361,1427
Eagle_office_Damian,cooling_kw,hour_of_week_profile,1316.9027,3583.7979,1752
Eagle_office_Damian,cooling_kw,seasonal_naive_168h,1496.0826,4623.7783,1752
Eagle_office_Demetra,cooling_kw,hour_of_week_profile,717.5814,30.357,1752
Eagle_office_Demetra,cooling_kw,seasonal_naive_168h,279.5414,65.6468,1752
Eagle_office_Donovan,cooling_kw,hour_of_week_profile,274.8093,6533.3062,1752
Eagle_office_Donovan,cooling_kw,seasonal_naive_168h,77.9161,1094.0005,1752
Eagle_office_Efrain,cooling_kw,hour_of_week_profile,286.4179,708.5047,1752
Eagle_office_Efrain,cooling_kw,seasonal_naive_168h,55.6539,124.3598,1752
Eagle_office_Elias,cooling_kw,hour_of_week_profile,445.9544,320.5977,1752
Eagle_office_Elias,cooling_kw,seasonal_naive_168h,98.5731,129.884,1752
Eagle_office_Elvis,cooling_kw,hour_of_week_profile,108.9694,98.9305,1752
Eagle_office_Elvis,cooling_kw,seasonal_naive_168h,33.7471,126.4094,1752
Eagle_office_Francis,cooling_kw,hour_of_week_profile,787.2136,83.1991,1752
Eagle_office_Francis,cooling_kw,seasonal_naive_168h,292.6802,26.6807,1752
Eagle_office_Freida,cooling_kw,hour_of_week_profile,210.7509,14511.54,1752
Eagle_office_Freida,cooling_kw,seasonal_naive_168h,50.5873,2986.0818,1752
Eagle_office_Henriette,cooling_kw,hour_of_week_profile,97.5155,82.0992,1752
Eagle_office_Henriette,cooling_kw,seasonal_naive_168h,40.1594,29.6603,1752
Eagle_office_Isidro,cooling_kw,hour_of_week_profile,69.9919,14880.9482,1752
Eagle_office_Isidro,cooling_kw,seasonal_naive_168h,42.0047,7222.8218,1752
Eagle_office_Jackie,cooling_kw,hour_of_week_profile,222.4517,676.4026,1752
Eagle_office_Jackie,cooling_kw,seasonal_naive_168h,97.2488,243.9987,1751
Eagle_office_Jeff,cooling_kw,hour_of_week_profile,219.9557,389.1972,1752
Eagle_office_Jeff,cooling_kw,seasonal_naive_168h,82.7888,62.4591,1752
Eagle_office_Lamont,cooling_kw,hour_of_week_profile,110.807,42.8193,1752
Eagle_office_Lamont,cooling_kw,seasonal_naive_168h,96.931,56.3061,1752
Eagle_office_Lane,cooling_kw,hour_of_week_profile,130.6303,290.5224,1752
Eagle_office_Lane,cooling_kw,seasonal_naive_168h,45.6784,82.8183,1752
Eagle_office_Lillian,cooling_kw,hour_of_week_profile,173.8547,532.8665,1752
Eagle_office_Lillian,cooling_kw,seasonal_naive_168h,46.5746,222.4375,1752
Eagle_office_Mable,cooling_kw,hour_of_week_profile,142.7762,0.0,1752
Eagle_office_Mable,cooling_kw,seasonal_naive_168h,0.0,0.0,1752
Eagle_office_Mandi,cooling_kw,hour_of_week_profile,66.215,26.0912,1752
Eagle_office_Mandi,cooling_kw,seasonal_naive_168h,25.1294,15.1193,1752
Eagle_office_Marisela,cooling_kw,hour_of_week_profile,640.1876,42.8204,1752
Eagle_office_Marisela,cooling_kw,seasonal_naive_168h,560.0121,56.3061,1752
Eagle_office_Nereida,cooling_kw,hour_of_week_profile,195.3909,12.6168,1752
Eagle_office_Nereida,cooling_kw,seasonal_naive_168h,99.2028,13.4521,1752
Eagle_office_Norbert,cooling_kw,hour_of_week_profile,394.481,50.6406,1752
Eagle_office_Norbert,cooling_kw,seasonal_naive_168h,318.283,56.813,1752
Eagle_office_Patrice,cooling_kw,hour_of_week_profile,452.622,1079.323,1752
Eagle_office_Patrice,cooling_kw,seasonal_naive_168h,204.0378,279.222,1752
Eagle_office_Phyllis,cooling_kw,hour_of_week_profile,160.8833,26.0909,1752
Eagle_office_Phyllis,cooling_kw,seasonal_naive_168h,61.0573,15.1193,1752
Eagle_office_Randolph,cooling_kw,hour_of_week_profile,505.242,560.7118,1752
Eagle_office_Randolph,cooling_kw,seasonal_naive_168h,157.6125,118.5713,1752
Eagle_office_Remedios,cooling_kw,hour_of_week_profile,501.4248,199.5855,1613
Eagle_office_Remedios,cooling_kw,seasonal_naive_168h,180.0814,54.3584,1427
Eagle_office_Ryan,cooling_kw,hour_of_week_profile,88.7306,152.1418,1752
Eagle_office_Ryan,cooling_kw,seasonal_naive_168h,38.2196,71.8062,1752
Eagle_office_Sheree,cooling_kw,hour_of_week_profile,203.867,733.8287,1752
Eagle_office_Sheree,cooling_kw,seasonal_naive_168h,66.5931,107.7344,1752
Eagle_office_Sonya,cooling_kw,hour_of_week_profile,958.1125,400.0931,1752
Eagle_office_Sonya,cooling_kw,seasonal_naive_168h,170.7668,167.1047,1752
Eagle_office_Tia,cooling_kw,hour_of_week_profile,1023.4468,1403.5616,1752
Eagle_office_Tia,cooling_kw,seasonal_naive_168h,303.9063,207.0485,1752
Eagle_office_Yadira,cooling_kw,hour_of_week_profile,568.0963,291.4163,1752
Eagle_office_Yadira,cooling_kw,seasonal_naive_168h,186.8355,171.2972,1752
Fox_education_Andre,cooling_kw,hour_of_week_profile,559.7557,347.5604,1752
Fox_education_Andre,cooling_kw,seasonal_naive_168h,156.511,80.2429,1752
Fox_education_Ashli,cooling_kw,hour_of_week_profile,61.617,869.3353,1752
Fox_education_Ashli,cooling_kw,seasonal_naive_168h,6.8534,63.1288,1752
Fox_education_Burton,cooling_kw,hour_of_week_profile,89.3813,380.6896,1752
Fox_education_Burton,cooling_kw,seasonal_naive_168h,25.4041,91.5795,1752
Fox_education_Carleen,cooling_kw,hour_of_week_profile,86.8795,259.0256,1752
Fox_education_Carleen,cooling_kw,seasonal_naive_168h,25.3784,47.077,1752
Fox_education_Claire,cooling_kw,hour_of_week_profile,47.0554,51.6073,1752
Fox_education_Claire,cooling_kw,seasonal_naive_168h,22.5654,21.3255,1752
Fox_education_Claude,cooling_kw,hour_of_week_profile,682.6212,59.7426,1750
Fox_education_Claude,cooling_kw,seasonal_naive_168h,224.7337,17.7176,1737
Fox_education_Cynthia,cooling_kw,hour_of_week_profile,105.7996,2631.0891,1752
Fox_education_Cynthia,cooling_kw,seasonal_naive_168h,61.6443,1250.4398,1752
Fox_education_Delma,cooling_kw,hour_of_week_profile,0.2584,0.0,1752
Fox_education_Delma,cooling_kw,seasonal_naive_168h,0.0,0.0,1752
Fox_education_Dewayne,cooling_kw,hour_of_week_profile,88.7193,1267.3811,1752
Fox_education_Dewayne,cooling_kw,seasonal_naive_168h,22.8849,161.7611,1752
Fox_education_Dominique,cooling_kw,hour_of_week_profile,212.516,79.2468,1752
Fox_education_Dominique,cooling_kw,seasonal_naive_168h,78.3809,26.0435,1752
Fox_education_Eddy,cooling_kw,hour_of_week_profile,153.5288,134.9723,1752
Fox_education_Eddy,cooling_kw,seasonal_naive_168h,72.4234,57.7043,1752
Fox_education_Eldon,cooling_kw,hour_of_week_profile,89.2525,96.6063,1752
Fox_education_Eldon,cooling_kw,seasonal_naive_168h,46.7027,40.9972,1752
Fox_education_Elizabeth,cooling_kw,hour_of_week_profile,177.71,127.3001,1752
Fox_education_Elizabeth,cooling_kw,seasonal_naive_168h,70.904,39.5993,1752
Fox_education_Elois,cooling_kw,hour_of_week_profile,21.0685,499.4673,1752
Fox_education_Elois,cooling_kw,seasonal_naive_168h,15.7165,232.8326,1752
Fox_education_Elvira,cooling_kw,hour_of_week_profile,82.3888,252.2412,1752
Fox_education_Elvira,cooling_kw,seasonal_naive_168h,30.4771,73.9317,1752
Fox_education_Gayla,cooling_kw,hour_of_week_profile,9.8355,0.0,1752
Fox_education_Gayla,cooling_kw,seasonal_naive_168h,0.0,0.0,1752
Fox_education_Geoffrey,cooling_kw,hour_of_week_profile,200.4257,343.3524,1752
Fox_education_Geoffrey,cooling_kw,seasonal_naive_168h,27.0584,42.2595,1752
Fox_education_Gloria,cooling_kw,hour_of_week_profile,254.0669,56.3011,1752
Fox_education_Gloria,cooling_kw,seasonal_naive_168h,83.4753,16.3796,1752
Fox_education_Heriberto,cooling_kw,hour_of_week_profile,53.287,339.6236,1070
Fox_education_Heriberto,cooling_kw,seasonal_naive_168h,16.3916,38.0722,1040
Fox_education_Jaclyn,cooling_kw,hour_of_week_profile,158.2564,70.21,1750
Fox_education_Jaclyn,cooling_kw,seasonal_naive_168h,65.3269,26.2424,1737
Fox_education_Jacqueline,cooling_kw,hour_of_week_profile,141.3274,68.6727,1752
Fox_education_Jacqueline,cooling_kw,seasonal_naive_168h,40.0331,17.0537,1752
Fox_education_Janina,cooling_kw,hour_of_week_profile,8.3075,144.1148,1750
Fox_education_Janina,cooling_kw,seasonal_naive_168h,1.6284,26.0334,1737
Fox_education_John,cooling_kw,hour_of_week_profile,15.3776,129.224,1752
Fox_education_John,cooling_kw,seasonal_naive_168h,8.0109,45.5232,1752
Fox_education_Kendrick,cooling_kw,hour_of_week_profile,11.2128,164.382,1752
Fox_education_Kendrick,cooling_kw,seasonal_naive_168h,5.6997,132.206,1752
Fox_education_Kim,cooling_kw,hour_of_week_profile,50.425,1330.8558,1752
Fox_education_Kim,cooling_kw,seasonal_naive_168h,17.8452,547.7904,1752
Fox_education_Leona,cooling_kw,hour_of_week_profile,258.2229,134.2899,1752
Fox_education_Leona,cooling_kw,seasonal_naive_168h,73.5759,27.1704,1752
Fox_education_Leota,cooling_kw,hour_of_week_profile,128.5717,173.37,1752
Fox_education_Leota,cooling_kw,seasonal_naive_168h,29.691,35.5496,1752
Fox_education_Lesley,cooling_kw,hour_of_week_profile,7.5937,61.8139,1752
Fox_education_Lesley,cooling_kw,seasonal_naive_168h,5.616,33.7637,1752
Fox_education_Lilly,cooling_kw,hour_of_week_profile,226.205,582.0117,1752
Fox_education_Lilly,cooling_kw,seasonal_naive_168h,54.2032,68.4388,1752
Fox_education_Long,cooling_kw,hour_of_week_profile,143.247,104.4411,1752
Fox_education_Long,cooling_kw,seasonal_naive_168h,39.2664,30.4022,1752
Fox_education_Louie,cooling_kw,hour_of_week_profile,197.435,53.4134,1752
