event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IC-00100,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-25 05:00:00,2017-07-25 12:00:00,2017-07-25 07:00:00,8,324.64,140.626,130.85,,1472.1,month cross-fit (other 11 months of 2017),0.6547,1,false_positive,
IC-00101,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-26 05:00:00,2017-07-26 11:00:00,2017-07-26 07:00:00,7,310.764,133.113,133.46,,1243.6,month cross-fit (other 11 months of 2017),0.662,1,false_positive,
IC-00102,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-27 05:00:00,2017-07-27 11:00:00,2017-07-27 07:00:00,7,302.424,133.113,127.19,,1185.2,month cross-fit (other 11 months of 2017),0.6452,1,false_positive,
IC-00103,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-07-27 22:00:00,2017-07-27 23:00:00,2017-07-27 22:00:00,2,117.533,54.08,117.33,,126.9,month cross-fit (other 11 months of 2017),0.665,1,false_positive,
IC-00104,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-28 05:00:00,2017-07-28 17:00:00,2017-07-28 07:00:00,13,331.336,164.318,101.64,,2171.2,month cross-fit (other 11 months of 2017),0.705,1,false_positive,
IC-00105,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-30 09:00:00,2017-07-30 11:00:00,2017-07-30 11:00:00,3,355.811,167.173,112.84,,565.9,month cross-fit (other 11 months of 2017),0.6796,1,false_positive,
IC-00106,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-31 05:00:00,2017-08-01 01:00:00,2017-07-31 07:00:00,21,305.289,141.536,115.7,,3438.8,month cross-fit (other 11 months of 2017),0.7127,1,false_positive,
IC-00107,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-01 05:00:00,2017-08-01 11:00:00,2017-08-01 07:00:00,7,314.03,131.292,139.18,,1279.2,month cross-fit (other 11 months of 2017),0.7069,1,false_positive,
IC-00108,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-08-01 22:00:00,2017-08-01 23:00:00,2017-08-01 22:00:00,2,101.778,56.05,81.58,,91.5,month cross-fit (other 11 months of 2017),0.6647,1,false_positive,
IC-00109,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-02 05:00:00,2017-08-02 09:00:00,2017-08-02 07:00:00,5,293.045,114.336,156.3,,893.5,month cross-fit (other 11 months of 2017),0.6842,1,false_positive,
IC-00110,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-03 05:00:00,2017-08-03 11:00:00,2017-08-03 07:00:00,7,320.576,131.292,144.17,,1325.0,month cross-fit (other 11 months of 2017),0.6503,1,false_positive,
IC-00111,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-04 05:00:00,2017-08-04 11:00:00,2017-08-04 07:00:00,7,275.44,131.292,109.79,,1061.4,month cross-fit (other 11 months of 2017),0.693,1,false_positive,
IC-00112,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-05 05:00:00,2017-08-05 14:00:00,2017-08-05 07:00:00,10,301.767,147.403,104.72,,1543.6,month cross-fit (other 11 months of 2017),0.6796,1,false_positive,
IC-00113,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-06 05:00:00,2017-08-06 07:00:00,2017-08-06 07:00:00,3,226.063,93.912,140.72,,396.5,month cross-fit (other 11 months of 2017),0.6226,1,false_positive,
IC-00114,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-08 05:00:00,2017-08-08 07:00:00,2017-08-08 07:00:00,3,230.576,94.082,145.08,,409.5,month cross-fit (other 11 months of 2017),0.6007,1,false_positive,
IC-00115,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-09 05:00:00,2017-08-09 07:00:00,2017-08-09 07:00:00,3,213.227,94.082,126.64,,357.4,month cross-fit (other 11 months of 2017),0.5861,1,false_positive,
IC-00116,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-10 05:00:00,2017-08-10 08:00:00,2017-08-10 07:00:00,4,284.161,104.921,170.83,,717.0,month cross-fit (other 11 months of 2017),0.6717,1,false_positive,
IC-00117,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-11 05:00:00,2017-08-11 15:00:00,2017-08-11 07:00:00,11,351.074,155.517,125.75,,2151.1,month cross-fit (other 11 months of 2017),0.6727,1,false_positive,
IC-00118,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-08-11 22:00:00,2017-08-11 23:00:00,2017-08-11 22:00:00,2,113.137,56.05,101.85,,114.2,month cross-fit (other 11 months of 2017),0.6746,1,false_positive,
IC-00119,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-12 05:00:00,2017-08-12 14:00:00,2017-08-12 07:00:00,10,321.665,147.403,118.22,,1742.6,month cross-fit (other 11 months of 2017),0.6931,1,false_positive,
IC-00120,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-08-12 22:00:00,2017-08-12 23:00:00,2017-08-12 22:00:00,2,105.4,55.566,89.68,,99.7,month cross-fit (other 11 months of 2017),0.6779,1,false_positive,
IC-00121,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-14 05:00:00,2017-08-14 09:00:00,2017-08-14 07:00:00,5,291.097,114.336,154.6,,883.8,month cross-fit (other 11 months of 2017),0.6536,1,false_positive,
IC-00122,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-21 05:00:00,2017-08-21 07:00:00,2017-08-21 07:00:00,3,194.763,94.082,107.01,,302.0,month cross-fit (other 11 months of 2017),0.6084,1,false_positive,
IC-00123,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-23 05:00:00,2017-08-23 07:00:00,2017-08-23 07:00:00,3,216.169,94.082,129.77,,366.3,month cross-fit (other 11 months of 2017),0.6328,1,false_positive,
IC-00124,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-25 05:00:00,2017-08-25 10:00:00,2017-08-25 07:00:00,6,282.133,123.515,128.42,,951.7,month cross-fit (other 11 months of 2017),0.6549,1,false_positive,
IC-00125,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-27 05:00:00,2017-08-27 07:00:00,2017-08-27 07:00:00,3,223.261,93.912,137.73,,388.0,month cross-fit (other 11 months of 2017),0.6357,1,false_positive,
IC-00126,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-30 05:00:00,2017-08-30 18:00:00,2017-08-30 07:00:00,14,330.279,156.966,110.41,,2079.7,month cross-fit (other 11 months of 2017),0.6546,2,false_positive,
IC-00127,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-08-30 22:00:00,2017-08-30 23:00:00,2017-08-30 22:00:00,2,101.022,56.05,80.24,,89.9,month cross-fit (other 11 months of 2017),0.6682,1,false_positive,
IC-00128,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-08-31 10:00:00,2017-08-31 10:00:00,2017-08-31 10:00:00,1,365.471,169.407,115.74,,196.1,month cross-fit (other 11 months of 2017),0.6823,1,false_positive,
IC-00129,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-01 05:00:00,2017-09-01 07:00:00,2017-09-01 07:00:00,3,205.185,98.9,107.47,,318.9,month cross-fit (other 11 months of 2017),0.5937,1,false_positive,
IC-00130,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-02 05:00:00,2017-09-02 10:00:00,2017-09-02 07:00:00,6,322.894,125.285,157.73,,1185.7,month cross-fit (other 11 months of 2017),0.6803,1,false_positive,
IC-00131,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-03 05:00:00,2017-09-03 07:00:00,2017-09-03 07:00:00,3,243.284,96.713,151.55,,439.7,month cross-fit (other 11 months of 2017),0.6254,1,false_positive,
IC-00132,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-09-05 05:00:00,2017-09-05 06:00:00,2017-09-05 05:00:00,2,327.331,80.773,305.25,,493.1,month cross-fit (other 11 months of 2017),0.716,1,false_positive,
IC-00133,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-05 18:00:00,2017-09-05 23:00:00,2017-09-05 20:00:00,6,229.263,125.61,82.52,,621.9,month cross-fit (other 11 months of 2017),0.6788,1,false_positive,
IC-00134,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-10 05:00:00,2017-09-10 07:00:00,2017-09-10 07:00:00,3,216.462,96.713,123.82,,359.2,month cross-fit (other 11 months of 2017),0.5987,1,false_positive,
IC-00135,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-03-18 19:00:00,2017-03-18 19:00:00,2017-03-18 19:00:00,1,766.245,100.617,661.55,,665.6,month cross-fit (other 11 months of 2017),0.7394,1,true_positive,SYN-M2-03-01
IC-00136,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-10 01:00:00,2017-04-10 15:00:00,2017-04-10 03:00:00,15,,,,,,,,1,true_positive,SYN-M2-03-02
IC-00137,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-02 09:00:00,2017-06-02 21:00:00,2017-06-02 12:00:00,13,366.034,,,,,,,1,true_positive,SYN-M2-03-04
IC-00138,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-04 01:00:00,2017-06-04 03:00:00,2017-06-04 03:00:00,3,388.706,160.345,142.42,,685.1,month cross-fit (other 11 months of 2017),0.6955,1,false_positive,
IC-00139,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-11 01:00:00,2017-06-11 03:00:00,2017-06-11 03:00:00,3,330.478,160.345,106.1,,510.4,month cross-fit (other 11 months of 2017),0.6485,1,false_positive,
IC-00140,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-18 01:00:00,2017-06-18 03:00:00,2017-06-18 03:00:00,3,417.157,160.345,160.16,,770.4,month cross-fit (other 11 months of 2017),0.6926,1,false_positive,
IC-00141,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-06-20 14:00:00,2017-06-20 21:00:00,2017-06-20 16:00:00,8,677.2,335.598,101.79,,2732.8,month cross-fit (other 11 months of 2017),0.6562,1,false_positive,
IC-00142,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-06-21 07:00:00,2017-06-22 02:00:00,2017-06-21 09:00:00,20,586.043,283.608,106.64,,6048.7,month cross-fit (other 11 months of 2017),0.6823,1,false_positive,
IC-00143,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-06-22 07:00:00,2017-06-23 01:00:00,2017-06-22 09:00:00,19,588.88,290.573,102.66,,5667.8,month cross-fit (other 11 months of 2017),0.6639,1,false_positive,
IC-00144,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-23 07:00:00,2017-06-24 07:00:00,2017-06-23 09:00:00,25,567.237,255.063,122.39,,7804.4,month cross-fit (other 11 months of 2017),0.7618,1,true_positive,SYN-M2-03-05
IC-00145,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-06-24 17:00:00,2017-06-24 17:00:00,2017-06-24 17:00:00,1,250.751,190.332,31.74,,60.4,month cross-fit (other 11 months of 2017),0.6871,1,false_positive,
IC-00146,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-25 01:00:00,2017-06-25 03:00:00,2017-06-25 03:00:00,3,537.152,160.345,235.0,,1130.4,month cross-fit (other 11 months of 2017),0.717,1,false_positive,
IC-00147,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-25 17:00:00,2017-06-25 22:00:00,2017-06-25 19:00:00,6,471.563,120.657,290.83,,2105.4,month cross-fit (other 11 months of 2017),0.5924,1,false_positive,
IC-00148,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-06-26 07:00:00,2017-06-26 20:00:00,2017-06-26 09:00:00,14,637.773,329.025,93.84,,4322.5,month cross-fit (other 11 months of 2017),0.6814,1,false_positive,
IC-00149,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-02 01:00:00,2017-07-02 03:00:00,2017-07-02 03:00:00,3,413.675,156.676,164.03,,771.0,month cross-fit (other 11 months of 2017),0.6768,1,false_positive,
IC-00150,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-06 09:00:00,2017-07-06 11:00:00,2017-07-06 11:00:00,3,554.924,319.459,73.71,,706.4,month cross-fit (other 11 months of 2017),0.6308,1,false_positive,
IC-00151,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-08 07:00:00,2017-07-08 09:00:00,2017-07-08 09:00:00,3,449.805,172.947,160.08,,830.6,month cross-fit (other 11 months of 2017),0.5974,1,false_positive,
IC-00152,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-07-08 17:00:00,2017-07-08 20:00:00,2017-07-08 17:00:00,4,296.577,139.883,112.02,,313.3,month cross-fit (other 11 months of 2017),0.6884,2,true_positive,SYN-M2-03-06
IC-00153,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-09 01:00:00,2017-07-09 04:00:00,2017-07-09 03:00:00,4,578.205,154.249,274.85,,1695.8,month cross-fit (other 11 months of 2017),0.7221,1,true_positive,SYN-M2-03-06
IC-00154,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-09 17:00:00,2017-07-10 01:00:00,2017-07-09 19:00:00,9,466.975,124.25,275.84,,3084.5,month cross-fit (other 11 months of 2017),0.6885,1,true_positive,SYN-M2-03-06
IC-00155,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-10 08:00:00,2017-07-10 20:00:00,2017-07-10 10:00:00,13,629.467,340.228,85.01,,3760.1,month cross-fit (other 11 months of 2017),0.6915,1,false_positive,
IC-00156,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-11 07:00:00,2017-07-11 19:00:00,2017-07-11 09:00:00,13,615.654,336.356,83.04,,3630.9,month cross-fit (other 11 months of 2017),0.6565,1,false_positive,
IC-00157,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-12 07:00:00,2017-07-12 10:00:00,2017-07-12 09:00:00,4,531.739,239.73,121.81,,1168.0,month cross-fit (other 11 months of 2017),0.6005,1,false_positive,
IC-00158,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-12 17:00:00,2017-07-12 19:00:00,2017-07-12 19:00:00,3,616.914,316.61,94.85,,900.9,month cross-fit (other 11 months of 2017),0.6234,1,false_positive,
IC-00159,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-13 07:00:00,2017-07-13 09:00:00,2017-07-13 09:00:00,3,481.152,211.421,127.58,,809.2,month cross-fit (other 11 months of 2017),0.6152,1,false_positive,
IC-00160,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-07-15 17:00:00,2017-07-15 17:00:00,2017-07-15 17:00:00,1,218.08,176.089,23.85,,42.0,month cross-fit (other 11 months of 2017),0.6704,1,false_positive,
IC-00161,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-16 01:00:00,2017-07-16 03:00:00,2017-07-16 03:00:00,3,527.774,156.676,236.86,,1113.3,month cross-fit (other 11 months of 2017),0.7041,1,false_positive,
IC-00162,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-18 07:00:00,2017-07-18 09:00:00,2017-07-18 09:00:00,3,472.969,211.421,123.71,,784.6,month cross-fit (other 11 months of 2017),0.6143,1,false_positive,
IC-00163,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-19 07:00:00,2017-07-19 10:00:00,2017-07-19 09:00:00,4,520.749,239.73,117.22,,1124.1,month cross-fit (other 11 months of 2017),0.629,1,false_positive,
IC-00164,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-20 18:00:00,2017-07-20 20:00:00,2017-07-20 20:00:00,3,483.274,261.466,84.83,,665.4,month cross-fit (other 11 months of 2017),0.6076,1,false_positive,
IC-00165,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-21 05:00:00,2017-07-21 10:00:00,2017-07-21 07:00:00,6,552.292,205.199,169.15,,2082.6,month cross-fit (other 11 months of 2017),0.7139,1,false_positive,
IC-00166,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-07-22 17:00:00,2017-07-22 17:00:00,2017-07-22 17:00:00,1,178.762,176.089,1.52,,2.7,month cross-fit (other 11 months of 2017),0.6845,1,false_positive,
IC-00167,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-23 01:00:00,2017-07-23 03:00:00,2017-07-23 03:00:00,3,563.716,156.676,259.8,,1221.1,month cross-fit (other 11 months of 2017),0.7078,1,false_positive,
IC-00168,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-23 17:00:00,2017-07-23 20:00:00,2017-07-23 19:00:00,4,504.897,125.398,302.64,,1518.0,month cross-fit (other 11 months of 2017),0.6315,1,false_positive,
IC-00169,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-25 09:00:00,2017-07-25 11:00:00,2017-07-25 11:00:00,3,622.611,319.459,94.9,,909.5,month cross-fit (other 11 months of 2017),0.6493,1,false_positive,
IC-00170,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-26 07:00:00,2017-07-26 11:00:00,2017-07-26 09:00:00,5,562.773,265.206,112.2,,1487.8,month cross-fit (other 11 months of 2017),0.6301,1,false_positive,
IC-00171,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-27 07:00:00,2017-07-27 09:00:00,2017-07-27 09:00:00,3,465.701,211.421,120.27,,762.8,month cross-fit (other 11 months of 2017),0.5843,1,false_positive,
IC-00172,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-07-29 17:00:00,2017-07-29 17:00:00,2017-07-29 17:00:00,1,189.136,176.089,7.41,,13.0,month cross-fit (other 11 months of 2017),0.6651,1,false_positive,
IC-00173,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-30 01:00:00,2017-07-30 03:00:00,2017-07-30 03:00:00,3,470.285,156.676,200.16,,940.8,month cross-fit (other 11 months of 2017),0.6922,1,false_positive,
IC-00174,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-31 07:00:00,2017-07-31 11:00:00,2017-07-31 09:00:00,5,570.384,265.206,115.07,,1525.9,month cross-fit (other 11 months of 2017),0.6458,1,false_positive,
IC-00175,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-31 17:00:00,2017-07-31 19:00:00,2017-07-31 19:00:00,3,598.638,316.61,89.08,,846.1,month cross-fit (other 11 months of 2017),0.6158,1,false_positive,
IC-00176,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-03 09:00:00,2017-08-03 11:00:00,2017-08-03 11:00:00,3,643.373,316.153,103.5,,981.7,month cross-fit (other 11 months of 2017),0.6314,1,false_positive,
IC-00177,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-06 01:00:00,2017-08-06 03:00:00,2017-08-06 03:00:00,3,482.899,160.345,201.16,,967.7,month cross-fit (other 11 months of 2017),0.7189,1,false_positive,
IC-00178,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-11 07:00:00,2017-08-11 10:00:00,2017-08-11 09:00:00,4,547.424,237.357,130.63,,1240.3,month cross-fit (other 11 months of 2017),0.6363,1,false_positive,
IC-00179,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-08-12 17:00:00,2017-08-12 17:00:00,2017-08-12 17:00:00,1,223.812,178.427,25.44,,45.4,month cross-fit (other 11 months of 2017),0.6781,1,false_positive,
IC-00180,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-13 01:00:00,2017-08-13 03:00:00,2017-08-13 03:00:00,3,523.225,160.345,226.31,,1088.6,month cross-fit (other 11 months of 2017),0.7276,1,false_positive,
IC-00181,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-13 17:00:00,2017-08-13 19:00:00,2017-08-13 19:00:00,3,471.516,133.418,253.41,,1014.3,month cross-fit (other 11 months of 2017),0.59,1,false_positive,
IC-00182,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-20 01:00:00,2017-08-20 03:00:00,2017-08-20 03:00:00,3,465.42,160.345,190.26,,915.2,month cross-fit (other 11 months of 2017),0.7223,1,false_positive,
IC-00183,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-23 07:00:00,2017-08-23 09:00:00,2017-08-23 09:00:00,3,485.489,210.566,130.56,,824.8,month cross-fit (other 11 months of 2017),0.6241,1,false_positive,
IC-00184,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-23 17:00:00,2017-08-23 21:00:00,2017-08-23 19:00:00,5,539.731,274.55,96.59,,1325.9,month cross-fit (other 11 months of 2017),0.574,1,false_positive,
IC-00185,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-24 07:00:00,2017-08-24 09:00:00,2017-08-24 09:00:00,3,443.147,210.566,110.46,,697.7,month cross-fit (other 11 months of 2017),0.579,1,false_positive,
IC-00186,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,iforest_ctx,2017-08-26 17:00:00,2017-08-26 17:00:00,2017-08-26 17:00:00,1,255.816,178.427,43.37,,77.4,month cross-fit (other 11 months of 2017),0.673,1,false_positive,
IC-00187,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-27 01:00:00,2017-08-27 03:00:00,2017-08-27 03:00:00,3,496.638,160.345,209.73,,1008.9,month cross-fit (other 11 months of 2017),0.724,1,false_positive,
IC-00188,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-08-27 17:00:00,2017-08-27 19:00:00,2017-08-27 19:00:00,3,485.794,133.418,264.11,,1057.1,month cross-fit (other 11 months of 2017),0.6065,1,false_positive,
IC-00189,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-03 01:00:00,2017-09-03 03:00:00,2017-09-03 03:00:00,3,474.493,158.51,199.35,,947.9,month cross-fit (other 11 months of 2017),0.7052,1,false_positive,
IC-00190,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-09-07 08:00:00,2017-09-07 10:00:00,2017-09-07 10:00:00,3,566.166,263.629,114.76,,907.6,month cross-fit (other 11 months of 2017),0.625,1,false_positive,
IC-00191,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-09-07 17:00:00,2017-09-07 19:00:00,2017-09-07 19:00:00,3,523.085,318.14,64.42,,614.8,month cross-fit (other 11 months of 2017),0.5815,1,false_positive,
IC-00192,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-10 01:00:00,2017-09-10 03:00:00,2017-09-10 03:00:00,3,467.366,158.51,194.85,,926.6,month cross-fit (other 11 months of 2017),0.7,1,false_positive,
IC-00193,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-09-11 09:00:00,2017-09-11 11:00:00,2017-09-11 11:00:00,3,620.325,320.268,93.69,,900.2,month cross-fit (other 11 months of 2017),0.5747,1,false_positive,
IC-00194,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest_ctx,2017-09-12 07:00:00,2017-09-12 19:00:00,2017-09-12 09:00:00,13,614.471,326.156,88.4,,3171.5,month cross-fit (other 11 months of 2017),0.6016,2,false_positive,
IC-00195,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-17 01:00:00,2017-09-17 03:00:00,2017-09-17 03:00:00,3,327.102,158.51,106.36,,505.8,month cross-fit (other 11 months of 2017),0.62,1,false_positive,
IC-00196,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-04 09:00:00,2017-01-04 11:00:00,2017-01-04 11:00:00,3,43.131,35.117,22.82,,24.0,month cross-fit (other 11 months of 2017),0.6258,1,false_positive,
IC-00197,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-23 08:00:00,2017-01-23 10:00:00,2017-01-23 10:00:00,3,38.662,31.896,21.21,,20.3,month cross-fit (other 11 months of 2017),0.67,1,false_positive,
