event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
LG-00098,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-08-25 16:00:00,2017-08-25 16:00:00,2017-08-25 16:00:00,1,212.624,143.634,48.03,5.0,69.0,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
LG-00099,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-25 19:00:00,2017-08-26 15:00:00,2017-08-25 21:00:00,21,129.393,86.205,50.1,12.83,906.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
LG-00100,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-11-10 09:00:00,2017-11-10 09:00:00,2017-11-10 09:00:00,1,99.991,77.334,29.3,5.86,22.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00101,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-12-09 05:00:00,2017-12-09 05:00:00,2017-12-09 05:00:00,1,107.121,76.549,39.94,7.99,30.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00102,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-03-03 07:00:00,2017-03-03 09:00:00,2017-03-03 09:00:00,3,128.154,60.003,113.58,4.49,204.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00103,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-03-06 10:00:00,2017-03-06 13:00:00,2017-03-06 12:00:00,4,126.721,71.595,77.0,4.1,220.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00104,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-03-07 06:00:00,2017-03-07 08:00:00,2017-03-07 08:00:00,3,78.015,43.025,81.32,13.07,105.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00105,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-16 00:00:00,2017-03-16 04:00:00,2017-03-16 02:00:00,5,104.352,41.269,152.86,5.85,315.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00106,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-17 00:00:00,2017-03-17 05:00:00,2017-03-17 02:00:00,6,101.197,40.259,151.36,14.76,365.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00107,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-18 00:00:00,2017-03-18 05:00:00,2017-03-18 02:00:00,6,116.935,42.337,176.2,31.02,447.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00108,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-19 00:00:00,2017-03-19 05:00:00,2017-03-19 02:00:00,6,118.131,42.637,177.06,28.66,453.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00109,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,lgbm_quantile_band,2017-03-19 21:00:00,2017-03-19 21:00:00,2017-03-19 21:00:00,1,655.621,159.404,311.3,32.09,496.2,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-02-01
LG-00110,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-20 00:00:00,2017-03-20 05:00:00,2017-03-20 02:00:00,6,125.991,43.87,187.19,19.65,492.7,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-02-01
LG-00111,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-21 00:00:00,2017-03-21 05:00:00,2017-03-21 02:00:00,6,141.711,46.371,205.6,32.01,572.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00112,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-22 00:00:00,2017-03-22 05:00:00,2017-03-22 02:00:00,6,102.2,41.527,146.1,14.81,364.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00113,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-23 01:00:00,2017-03-23 03:00:00,2017-03-23 03:00:00,3,94.592,36.458,159.45,12.26,174.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00114,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-24 00:00:00,2017-03-24 05:00:00,2017-03-24 02:00:00,6,92.27,26.911,242.87,7.28,392.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00115,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-25 00:00:00,2017-03-25 05:00:00,2017-03-25 02:00:00,6,103.589,17.814,481.5,7.41,514.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00116,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-28 00:00:00,2017-03-28 03:00:00,2017-03-28 02:00:00,4,114.192,47.173,142.07,4.36,268.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00117,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-29 03:00:00,2017-03-29 05:00:00,2017-03-29 05:00:00,3,86.925,28.622,203.7,10.13,174.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00118,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-31 00:00:00,2017-03-31 04:00:00,2017-03-31 02:00:00,5,85.431,40.179,112.63,5.04,226.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00119,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-01 00:00:00,2017-04-01 08:00:00,2017-04-01 02:00:00,9,93.497,28.619,226.7,23.39,583.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00120,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-01 12:00:00,2017-04-01 18:00:00,2017-04-01 14:00:00,7,150.978,87.306,72.93,3.7,445.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00121,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-04 00:00:00,2017-04-04 04:00:00,2017-04-04 02:00:00,5,123.167,43.803,181.18,8.57,396.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00122,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-04-04 16:00:00,2017-04-04 18:00:00,2017-04-04 18:00:00,3,223.168,142.98,56.08,5.32,240.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00123,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-05 04:00:00,2017-04-05 06:00:00,2017-04-05 06:00:00,3,125.868,48.545,159.28,3.82,232.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00124,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-06 00:00:00,2017-04-06 06:00:00,2017-04-06 02:00:00,7,147.336,49.376,198.4,8.69,685.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00125,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-06 22:00:00,2017-04-07 04:00:00,2017-04-07 00:00:00,7,116.322,43.737,165.96,5.61,508.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00126,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-09 00:00:00,2017-04-09 04:00:00,2017-04-09 02:00:00,5,118.701,36.59,224.41,8.28,410.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00127,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-11 00:00:00,2017-04-11 04:00:00,2017-04-11 02:00:00,5,99.752,44.393,124.7,4.59,276.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00128,DQ_quality,M2_cooling,Fox_office_Carson,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-16 18:00:00,2017-04-18 07:00:00,2017-04-16 20:00:00,38,,,,,,,,1,true_positive,SYN-M2-02-02
LG-00129,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-12 22:00:00,2017-05-13 05:00:00,2017-05-13 00:00:00,8,167.159,57.684,189.78,22.64,875.8,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-02-03
LG-00130,DQ_quality,M2_cooling,Fox_office_Carson,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-18 08:00:00,2017-05-19 05:00:00,2017-05-18 11:00:00,22,149.396,,,,,,,1,true_positive,SYN-M2-02-04
LG-00131,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-19 11:00:00,2017-06-19 11:00:00,2017-06-19 11:00:00,1,700.728,320.132,118.89,21.95,380.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-02-05
LG-00132,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-20 00:00:00,2017-06-20 00:00:00,2017-06-20 00:00:00,1,82.963,8.07,928.04,5.2,74.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-02-05
LG-00133,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-11 18:00:00,2017-07-11 20:00:00,2017-07-11 20:00:00,3,375.189,242.25,54.88,4.58,398.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00134,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-12 18:00:00,2017-07-12 21:00:00,2017-07-12 20:00:00,4,339.341,272.717,24.43,4.58,266.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00135,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-17 13:00:00,2017-07-17 21:00:00,2017-07-17 15:00:00,9,379.593,236.649,60.4,5.41,1286.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00136,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-18 03:00:00,2017-07-18 07:00:00,2017-07-18 05:00:00,5,204.906,118.44,73.0,7.84,432.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00137,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-18 10:00:00,2017-07-18 19:00:00,2017-07-18 12:00:00,10,369.508,254.023,45.46,9.68,1154.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00138,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-19 11:00:00,2017-07-19 18:00:00,2017-07-19 13:00:00,8,367.353,261.966,40.23,7.62,843.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00139,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-24 01:00:00,2017-07-24 05:00:00,2017-07-24 03:00:00,5,94.287,52.678,78.99,5.05,208.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00140,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-24 10:00:00,2017-07-24 21:00:00,2017-07-24 12:00:00,12,300.052,196.939,52.36,9.91,1237.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00141,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-25 05:00:00,2017-07-25 18:00:00,2017-07-25 07:00:00,14,333.655,228.681,45.9,12.07,1259.7,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00142,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-29 23:00:00,2017-07-30 01:00:00,2017-07-30 01:00:00,3,102.188,61.984,64.86,4.51,120.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00143,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-31 09:00:00,2017-07-31 11:00:00,2017-07-31 11:00:00,3,374.931,269.157,39.3,6.86,317.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00144,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-31 17:00:00,2017-07-31 19:00:00,2017-07-31 19:00:00,3,363.595,306.431,18.65,3.92,171.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00145,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-08-03 10:00:00,2017-08-03 12:00:00,2017-08-03 12:00:00,3,375.201,262.203,43.1,4.08,339.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00146,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-08-04 05:00:00,2017-08-04 17:00:00,2017-08-04 07:00:00,13,325.79,231.139,40.95,8.27,1368.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00147,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-12 17:00:00,2017-08-12 21:00:00,2017-08-12 19:00:00,5,326.371,271.239,20.33,4.04,275.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00148,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-04 23:00:00,2017-09-05 05:00:00,2017-09-05 01:00:00,7,188.001,65.846,185.52,4.66,855.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00149,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-11-09 18:00:00,2017-11-09 23:00:00,2017-11-09 20:00:00,6,153.288,103.536,48.05,5.67,298.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00150,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-10 23:00:00,2017-11-10 23:00:00,2017-11-10 23:00:00,1,67.91,23.19,192.84,5.02,44.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00151,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-05 09:00:00,2017-12-05 21:00:00,2017-12-05 11:00:00,13,93.98,59.66,57.53,6.37,377.5,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00152,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-06 08:00:00,2017-12-06 16:00:00,2017-12-06 10:00:00,9,124.737,72.863,71.2,7.82,363.1,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00153,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,lgbm_quantile_band,2017-12-06 23:00:00,2017-12-06 23:00:00,2017-12-06 23:00:00,1,30.421,9.809,210.13,5.08,20.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00154,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-07 20:00:00,2017-12-07 22:00:00,2017-12-07 22:00:00,3,63.843,40.617,57.18,6.85,69.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00155,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-08 07:00:00,2017-12-08 20:00:00,2017-12-08 09:00:00,14,82.766,55.489,49.16,8.42,327.3,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00156,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-14 17:00:00,2017-12-14 19:00:00,2017-12-14 19:00:00,3,125.927,73.983,70.21,3.74,155.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00157,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-16 09:00:00,2017-12-16 21:00:00,2017-12-16 11:00:00,13,91.498,59.941,52.65,6.26,410.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00158,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-17 09:00:00,2017-12-17 19:00:00,2017-12-17 11:00:00,11,83.41,55.19,51.13,5.27,310.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00159,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-18 12:00:00,2017-12-18 14:00:00,2017-12-18 14:00:00,3,111.554,64.898,71.89,3.91,140.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00160,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-19 11:00:00,2017-12-19 20:00:00,2017-12-19 13:00:00,10,97.719,67.851,44.02,7.35,298.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00161,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-20 11:00:00,2017-12-20 22:00:00,2017-12-20 13:00:00,12,96.807,62.191,55.66,6.88,415.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00162,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-22 11:00:00,2017-12-22 18:00:00,2017-12-22 13:00:00,8,62.785,42.719,46.97,9.52,160.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00163,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-23 10:00:00,2017-12-23 21:00:00,2017-12-23 12:00:00,12,65.173,37.751,72.64,10.52,329.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00164,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-24 10:00:00,2017-12-24 20:00:00,2017-12-24 12:00:00,11,85.36,53.851,58.51,10.01,346.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00165,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-27 12:00:00,2017-12-27 20:00:00,2017-12-27 14:00:00,9,114.255,70.142,62.89,7.43,397.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00166,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-28 19:00:00,2017-12-28 22:00:00,2017-12-28 21:00:00,4,83.578,48.364,72.81,6.11,140.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00167,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-29 19:00:00,2017-12-29 22:00:00,2017-12-29 21:00:00,4,82.593,48.785,69.3,5.81,135.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00168,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-30 19:00:00,2017-12-30 22:00:00,2017-12-30 21:00:00,4,78.786,48.726,61.69,5.96,120.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00169,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-31 09:00:00,2017-12-31 20:00:00,2017-12-31 11:00:00,12,95.368,62.163,53.42,7.72,398.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00170,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-28 04:00:00,2017-01-28 07:00:00,2017-01-28 06:00:00,4,107.897,75.0,43.86,5.21,131.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00171,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-29 00:00:00,2017-01-29 08:00:00,2017-01-29 02:00:00,9,127.994,56.667,125.87,5.71,641.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00172,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-11 01:00:00,2017-02-11 08:00:00,2017-02-11 03:00:00,8,216.053,133.486,61.85,10.87,660.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00173,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-11 21:00:00,2017-02-11 23:00:00,2017-02-11 23:00:00,3,142.092,28.62,396.48,5.43,340.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00174,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-03-18 19:00:00,2017-03-18 19:00:00,2017-03-18 19:00:00,1,766.245,38.462,1892.21,10.25,727.8,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-03-01
LG-00175,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-06 01:00:00,2017-04-06 09:00:00,2017-04-06 03:00:00,9,158.657,118.691,33.67,10.55,359.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00176,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-06 14:00:00,2017-04-06 18:00:00,2017-04-06 16:00:00,5,412.097,302.061,36.43,8.74,550.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00177,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-10 01:00:00,2017-04-10 15:00:00,2017-04-10 03:00:00,15,,,,,,,,1,true_positive,SYN-M2-03-02
LG-00178,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-04-10 18:00:00,2017-04-10 18:00:00,2017-04-10 18:00:00,1,310.749,238.485,30.3,6.05,72.3,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-03-02
LG-00179,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-06 20:00:00,2017-05-07 04:00:00,2017-05-06 22:00:00,9,300.524,135.675,121.5,7.48,1483.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-03-03
LG-00180,DQ_quality,M2_cooling,Fox_office_Yong,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-02 09:00:00,2017-06-02 21:00:00,2017-06-02 12:00:00,13,366.034,,,,,,,1,true_positive,SYN-M2-03-04
LG-00181,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-23 07:00:00,2017-06-23 08:00:00,2017-06-23 07:00:00,2,1436.55,390.992,267.41,26.7,2091.1,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-03-05
LG-00182,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-10 22:00:00,2017-07-11 03:00:00,2017-07-11 00:00:00,6,428.774,304.736,40.7,4.62,744.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00183,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-11 06:00:00,2017-07-11 08:00:00,2017-07-11 08:00:00,3,444.659,333.211,33.45,5.32,334.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00184,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-11 22:00:00,2017-07-11 22:00:00,2017-07-11 22:00:00,1,414.848,321.583,29.0,5.03,93.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00185,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-17 20:00:00,2017-07-18 01:00:00,2017-07-17 22:00:00,6,413.816,282.824,46.32,5.89,786.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00186,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-18 18:00:00,2017-07-18 19:00:00,2017-07-18 18:00:00,2,476.604,325.91,46.24,5.26,301.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00187,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-21 05:00:00,2017-07-21 08:00:00,2017-07-21 07:00:00,4,505.064,315.601,60.03,13.04,757.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00188,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-23 18:00:00,2017-07-23 19:00:00,2017-07-23 19:00:00,2,529.128,407.499,29.85,7.08,243.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00189,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-24 05:00:00,2017-07-24 23:00:00,2017-07-24 07:00:00,19,480.459,334.025,43.84,7.96,2782.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00190,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-25 05:00:00,2017-07-25 09:00:00,2017-07-25 07:00:00,5,426.861,303.773,40.52,5.71,615.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00191,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-25 17:00:00,2017-07-26 01:00:00,2017-07-25 19:00:00,9,459.203,338.839,35.52,4.31,1083.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00192,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-30 16:00:00,2017-07-30 16:00:00,2017-07-30 16:00:00,1,496.263,395.744,25.4,5.08,100.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00193,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-08-03 13:00:00,2017-08-03 15:00:00,2017-08-03 15:00:00,3,704.003,504.585,39.52,4.65,598.3,month cross-fit (other 11 months of 2017),,1,false_positive,
